Linux 3.10.0-229.el7.x86_64 (pgxl5) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.28      0.00      1.24      9.99      0.06     87.44
12:17:30 PM     all      3.47      0.00      2.72     14.59      0.06     79.16
12:18:30 PM     all     29.37      0.00      5.58      8.61      0.80     55.65
12:19:30 PM     all     15.69      0.00      1.62      2.78      0.25     79.65
12:20:30 PM     all     13.32      0.00      0.66      0.03      0.04     85.96
12:21:30 PM     all     13.86      0.00      0.69      0.05      0.04     85.36
12:22:30 PM     all     13.56      0.00      0.70      0.02      0.04     85.68
12:23:30 PM     all     13.35      0.00      0.69      0.02      0.04     85.90
12:24:30 PM     all     14.17      0.00      0.76      0.34      0.05     84.69
12:25:30 PM     all     14.63      0.00      0.73      0.50      0.05     84.09
12:26:30 PM     all     14.35      0.00      0.83      1.03      0.04     83.74
12:27:30 PM     all     14.05      0.00      0.93      3.53      0.05     81.44
12:28:30 PM     all     13.89      0.00      0.86      3.37      0.05     81.82
12:29:30 PM     all      1.96      0.00      0.31     21.30      0.08     76.35
12:30:30 PM     all      3.79      0.00      0.86     21.91      0.15     73.29
12:31:30 PM     all     29.55      0.00      0.93      0.77      0.03     68.73
12:32:30 PM     all     67.42      0.00      5.67      4.23      0.10     22.57
12:33:30 PM     all     75.77      0.00      6.53      5.12      0.11     12.47
12:34:30 PM     all     78.38      0.00      6.73      4.01      0.09     10.79
12:35:30 PM     all     77.69      0.00      6.53      3.73      0.10     11.95
12:36:30 PM     all     17.43      0.00      4.97     12.56      0.11     64.94
12:37:30 PM     all     28.21      0.00      8.75      9.82      0.16     53.05
12:38:30 PM     all     18.24      0.00      1.56      7.31      0.02     72.88
12:39:30 PM     all     24.65      0.00      0.70      0.58      0.00     74.07
12:40:30 PM     all      7.09      0.00      2.51     15.45      0.03     74.91
12:41:30 PM     all     11.04      0.00      2.63     21.58      0.12     64.63
12:42:30 PM     all      8.14      0.00      3.72     16.53      0.29     71.32
12:43:30 PM     all      3.50      0.00      1.64     18.82      0.08     75.96
12:44:30 PM     all      6.10      0.00      2.27     16.05      0.06     75.52
12:45:30 PM     all      5.83      0.00      1.75     16.41      0.07     75.94
12:46:30 PM     all     17.85      0.00     12.27      3.06      1.77     65.05
12:47:30 PM     all     14.43      0.00      1.61      0.21      0.07     83.68
12:48:30 PM     all     22.19      0.00      1.42      1.95      0.01     74.43
12:49:30 PM     all     12.09      0.00      1.67      2.16      0.05     84.03
12:50:30 PM     all      4.70      0.00      1.11     12.92      0.05     81.22
12:51:30 PM     all      7.48      0.00      1.13      2.06      0.01     89.31
12:52:30 PM     all     12.84      0.00      5.48      6.53      0.05     75.10
12:53:30 PM     all     22.26      0.00      0.55      0.00      0.00     77.18
12:54:30 PM     all     16.47      0.00      1.77      7.45      0.02     74.30
12:55:30 PM     all      5.50      0.00      2.31     12.70      0.12     79.36
12:56:30 PM     all     18.10      0.00      2.14      7.90      0.07     71.78
