# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl5;60;1440260190;486.83;26063.30;8014.27;0.03;4719.05;0.00;0.00;0.00;0.00
pgxl5;60;1440260250;43209.67;3545.60;30934.90;0.03;17064.15;14615.60;34.13;14635.53;99.90
pgxl5;60;1440260310;9220.33;4244.88;17363.47;0.58;19389.25;6664.22;17.07;6681.28;100.00
pgxl5;60;1440260370;1225.00;3018.00;2919.88;0.00;4143.55;0.00;0.00;0.00;0.00
pgxl5;60;1440260430;43.73;2.90;2557.02;0.88;4239.60;0.00;0.00;0.00;0.00
pgxl5;60;1440260490;79.80;20.15;2400.02;0.00;4203.02;0.00;0.00;0.00;0.00
pgxl5;60;1440260550;1.60;119.90;2411.32;0.00;4259.62;0.00;0.00;0.00;0.00
pgxl5;60;1440260610;2.13;175.83;2400.72;0.00;4371.33;102.25;0.00;102.25;100.00
pgxl5;60;1440260670;171.60;131.47;2365.17;0.00;4856.70;583.47;0.00;583.45;100.00
pgxl5;60;1440260730;721.40;2.62;2336.02;0.20;4875.33;629.55;0.00;629.55;100.00
pgxl5;60;1440260790;4130.20;2.53;2307.17;0.53;5610.75;1468.02;0.00;1468.02;100.00
pgxl5;60;1440260850;14136.07;3.48;2200.07;0.00;7936.93;4022.17;0.00;4022.17;100.00
pgxl5;60;1440260910;15068.33;2.70;2175.93;0.00;8061.07;4142.25;0.00;4142.25;100.00
pgxl5;60;1440260970;19030.47;2.93;2863.17;0.00;7193.33;6603.52;17.07;6620.58;100.00
pgxl5;60;1440261030;30485.13;125.30;7370.17;0.00;8669.55;8070.72;0.00;8068.45;99.97
pgxl5;60;1440261090;279.33;3447.88;8642.30;0.00;5210.18;2926.12;51.73;2977.85;100.00
pgxl5;60;1440261150;25311.80;4.98;15991.92;0.00;19082.67;122.03;0.00;122.03;100.00
pgxl5;60;1440261210;26045.93;2.98;17085.23;0.00;16208.60;4348.63;0.00;4348.63;100.00
pgxl5;60;1440261270;21465.16;3.37;14884.15;0.00;17460.21;5262.21;0.00;5262.21;100.00
pgxl5;60;1440261330;17811.67;44.70;15168.37;0.00;16621.42;4416.35;0.00;4416.35;100.00
pgxl5;60;1440261390;7551.60;4.85;19713.28;0.00;14259.25;2309.38;0.00;2309.38;100.00
pgxl5;60;1440261450;32412.33;4.52;24158.02;0.00;40096.53;11627.28;124.80;11752.08;100.00
pgxl5;60;1440261510;15796.87;17544.40;4408.12;0.00;11497.38;10702.08;71.47;10773.55;100.00
pgxl5;60;1440261570;1.33;9847.45;597.42;0.00;2798.95;2422.82;0.00;2422.82;100.00
pgxl5;60;1440261630;44145.13;8669.70;4373.67;1.00;27121.08;12900.78;51.20;12951.47;100.00
pgxl5;60;1440261690;28710.53;19925.70;10225.60;0.02;21906.07;3334.27;0.00;3334.27;100.00
pgxl5;60;1440261750;35179.93;7.13;20849.80;0.00;7414.88;3528.00;0.00;3528.00;100.00
pgxl5;60;1440261810;42505.20;22558.50;327.23;0.00;15179.40;14791.92;34.13;14825.52;100.00
pgxl5;60;1440261870;29229.27;12467.50;519.98;0.72;9353.22;9034.60;17.07;9052.20;100.01
pgxl5;60;1440261930;25989.27;325.67;227.22;0.00;8992.98;3795.62;0.00;3795.62;100.00
pgxl5;60;1440261990;4796.73;204.80;1034.85;0.00;4858.98;0.00;0.00;0.00;0.00
pgxl5;60;1440262050;0.87;3994.23;13416.07;0.02;6045.97;0.00;0.00;0.00;0.00
pgxl5;60;1440262110;2238.47;4035.27;907.30;0.00;5321.78;0.00;0.00;0.00;0.00
pgxl5;60;1440262170;2278.47;1862.40;9601.52;0.05;2250.78;0.00;0.00;0.00;0.00
pgxl5;60;1440262230;28296.47;4146.30;3690.85;0.10;4733.45;1572.27;0.00;1572.27;100.00
pgxl5;60;1440262290;6202.87;911.77;204.75;0.00;3365.60;2888.80;17.07;2905.82;100.00
pgxl5;60;1440262350;7917.13;7092.72;70703.28;0.02;9034.02;3536.65;0.00;3532.73;99.89
pgxl5;60;1440262410;4.40;3.95;770.27;0.00;1472.53;0.00;0.00;0.00;0.00
pgxl5;60;1440262470;7684.20;30055.77;205.13;0.00;6401.40;6211.73;0.00;6210.62;99.98
pgxl5;60;1440262530;29639.93;2103.78;2345.72;0.03;17780.52;5154.72;0.00;5154.53;100.00
pgxl5;60;1440262590;15255.87;4.68;1352.73;0.00;995.52;0.00;0.00;0.00;0.00
