# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440257523;eth0;927.65;546.72;7917.40;36.93;0.00;0.00;0.00
pgxl2;60;1440257523;lo;15.17;15.17;3.24;3.24;0.00;0.00;0.00
pgxl2;60;1440257583;eth0;1258.08;790.03;10873.75;53.28;0.00;0.00;0.00
pgxl2;60;1440257583;lo;13.47;13.47;2.60;2.60;0.00;0.00;0.00
pgxl2;60;1440257643;eth0;1244.77;815.92;10763.49;55.28;0.00;0.00;0.00
pgxl2;60;1440257643;lo;14.02;14.02;2.72;2.72;0.00;0.00;0.00
pgxl2;60;1440257703;eth0;1269.85;902.42;10939.45;61.18;0.00;0.00;0.00
pgxl2;60;1440257703;lo;13.05;13.05;2.49;2.49;0.00;0.00;0.00
pgxl2;60;1440257763;eth0;1258.48;963.20;10824.72;112.49;0.00;0.00;0.00
pgxl2;60;1440257763;lo;11.47;11.47;2.31;2.31;0.00;0.00;0.00
pgxl2;60;1440257823;eth0;1236.35;918.85;10676.92;63.32;0.00;0.00;0.00
pgxl2;60;1440257823;lo;16.05;16.05;2.81;2.81;0.00;0.00;0.00
pgxl2;60;1440257883;eth0;1241.08;918.20;10707.43;92.08;0.00;0.00;0.00
pgxl2;60;1440257883;lo;10.02;10.02;2.07;2.07;0.00;0.00;0.00
pgxl2;60;1440257943;eth0;1232.82;924.30;10622.83;110.47;0.00;0.00;0.00
pgxl2;60;1440257943;lo;7.12;7.12;1.53;1.53;0.00;0.00;0.00
pgxl2;60;1440258003;eth0;1268.33;949.52;10881.16;112.73;0.00;0.00;0.00
pgxl2;60;1440258003;lo;5.47;5.47;1.16;1.16;0.00;0.00;0.00
pgxl2;60;1440258063;eth0;1218.32;911.82;10474.01;61.66;0.00;0.00;0.00
pgxl2;60;1440258063;lo;5.23;5.23;1.13;1.13;0.00;0.00;0.00
pgxl2;60;1440258123;eth0;1221.70;908.53;10511.01;61.52;0.00;0.00;0.00
