# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440262743;-1045.88;0.00;421.02
pgxl;60;1440262803;-40.53;0.00;1.67
pgxl;60;1440262863;-2.22;0.00;1.38
pgxl;60;1440262923;-18.32;0.00;1.38
pgxl;60;1440262983;-10.80;0.00;1.48
pgxl;60;1440263043;1064.52;0.00;-995.22
pgxl;60;1440263103;-36.62;0.00;17.70
pgxl;60;1440263163;0.15;0.00;1.78
pgxl;60;1440263223;-1549.53;0.00;1.62
pgxl;60;1440263283;1544.93;0.00;9.03
pgxl;60;1440263343;-83.12;0.00;1.62
pgxl;60;1440263403;-37.80;0.00;1.72
pgxl;60;1440263463;-0.58;0.00;2.35
pgxl;60;1440263523;-4.67;0.00;1.83
pgxl;60;1440263583;105.60;0.00;-15.62
pgxl;60;1440263643;4.82;0.00;1.82
pgxl;60;1440263703;-49.77;0.00;2.27
pgxl;60;1440263763;-12.03;0.00;2.78
pgxl;60;1440263823;5.22;0.00;2.02
pgxl;60;1440263883;-8.33;0.00;2.05
pgxl;60;1440263943;-2.58;0.00;2.02
pgxl;60;1440264003;-20.38;0.00;2.12
pgxl;60;1440264063;-9.57;0.00;2.13
pgxl;60;1440264123;4.73;0.00;2.33
pgxl;60;1440264183;-11.98;0.00;2.40
pgxl;60;1440264243;-6.45;0.00;2.25
pgxl;60;1440264303;-393.22;0.00;395.65
pgxl;60;1440264363;-14.62;0.00;9.38
pgxl;60;1440264423;-13.22;0.00;2.05
pgxl;60;1440264483;-14.10;0.00;2.17
pgxl;60;1440264543;-12.00;0.00;2.07
pgxl;60;1440264603;5.52;0.00;1.95
pgxl;60;1440264663;-40.90;0.00;2.00
pgxl;60;1440264723;1.27;0.00;2.60
pgxl;60;1440264783;-8.60;0.00;2.03
pgxl;60;1440264843;2.08;0.00;2.05
pgxl;60;1440264903;-5.38;0.00;1.47
pgxl;60;1440264963;0.45;0.00;1.47
pgxl;60;1440265023;-36.19;0.00;1.60
pgxl;60;1440265083;-3.22;0.00;1.53
pgxl;60;1440265143;3.48;0.00;1.63
pgxl;60;1440265203;-16.73;0.00;13.63
pgxl;60;1440265263;-2.43;0.00;1.68
pgxl;60;1440265323;-33.77;0.00;1.50
pgxl;60;1440265383;10.18;0.00;1.73
pgxl;60;1440265443;2.73;0.00;1.77
pgxl;60;1440265503;-3.60;0.00;1.58
pgxl;60;1440265563;-1.63;0.00;1.53
pgxl;60;1440265623;-7.83;0.00;1.63
pgxl;60;1440265683;-33.82;0.00;1.43
pgxl;60;1440265743;-1174.43;0.00;244.38
pgxl;60;1440265803;756.55;0.00;152.42
pgxl;60;1440265863;-4.30;0.00;1.62
pgxl;60;1440265923;13.80;0.00;1.70
pgxl;60;1440265983;-31.67;0.00;13.40
pgxl;60;1440266043;-48.27;0.00;13.80
pgxl;60;1440266103;-9.95;0.00;1.85
pgxl;60;1440266163;-0.85;0.00;1.97
pgxl;60;1440266223;5.78;0.00;1.82
pgxl;60;1440266283;-5.50;0.00;1.93
pgxl;60;1440266343;-0.27;0.00;1.75
pgxl;60;1440266403;-29.65;0.00;1.72
pgxl;60;1440266463;1.20;0.00;2.25
pgxl;60;1440266523;10.00;0.00;1.87
pgxl;60;1440266583;-76.55;0.00;1.92
pgxl;60;1440266643;2.12;0.00;1.82
pgxl;60;1440266703;-21.50;0.00;1.65
pgxl;60;1440266763;-12.40;0.00;1.65
pgxl;60;1440266823;-17.12;0.00;1.78
pgxl;60;1440266883;-1.28;0.00;5.83
pgxl;60;1440266943;1357.17;0.00;-1257.48
pgxl;60;1440267003;-16.30;0.00;2.03
pgxl;60;1440267063;-32.88;0.00;1.83
pgxl;60;1440267123;-5.28;0.00;1.78
pgxl;60;1440267183;-14.58;0.00;1.68
pgxl;60;1440267243;0.52;0.00;9.08
pgxl;60;1440267303;-87.03;0.00;14.28
pgxl;60;1440267363;-16.02;0.00;1.77
pgxl;60;1440267423;-3.80;0.00;1.78
pgxl;60;1440267483;-389.40;0.00;394.98
pgxl;60;1440267543;-20.33;0.00;1.78
pgxl;60;1440267603;-12.90;0.00;1.50
pgxl;60;1440267663;138.00;0.00;-15.85
pgxl;60;1440267723;-18.18;0.00;9.18
pgxl;60;1440267783;-14.95;0.00;1.58
pgxl;60;1440267843;3.40;0.00;1.65
pgxl;60;1440267903;-35.45;0.00;1.62
pgxl;60;1440267963;-29.97;0.00;1.57
pgxl;60;1440268023;-8.70;0.00;1.63
pgxl;60;1440268083;-7.43;0.00;1.57
pgxl;60;1440268143;-16.28;0.00;13.15
pgxl;60;1440268203;-13.08;0.00;1.63
pgxl;60;1440268263;2.50;0.00;1.67
pgxl;60;1440268323;-21.55;0.00;1.63
pgxl;60;1440268383;-7.62;0.00;1.63
pgxl;60;1440268443;6.12;0.00;2.27
pgxl;60;1440268503;0.98;0.00;2.20
pgxl;60;1440268563;-6.65;0.00;1.60
pgxl;60;1440268623;-978.05;0.00;1.65
pgxl;60;1440268683;970.48;0.00;8.77
pgxl;60;1440268743;-118.82;0.00;1.82
pgxl;60;1440268803;0.53;0.00;1.77
pgxl;60;1440268863;5.93;0.00;1.82
pgxl;60;1440268923;-3.68;0.00;1.72
pgxl;60;1440268983;-1.90;0.00;1.83
pgxl;60;1440269043;-8.10;0.00;9.82
pgxl;60;1440269103;-26.03;0.00;1.42
pgxl;60;1440269163;-20.62;0.00;1.62
pgxl;60;1440269223;-399.75;0.00;395.05
pgxl;60;1440269283;1297.42;0.00;-1195.57
pgxl;60;1440269343;-16.52;0.00;1.48
pgxl;60;1440269403;-15.75;0.00;1.85
pgxl;60;1440269463;2.10;0.00;1.58
pgxl;60;1440269523;-33.62;0.00;2.42
pgxl;60;1440269583;-78.97;0.00;2.65
pgxl;60;1440269643;-14.32;0.00;2.35
pgxl;60;1440269703;0.25;0.00;2.42
pgxl;60;1440269763;-0.38;0.00;2.40
pgxl;60;1440269823;-16.18;0.00;2.32
pgxl;60;1440269883;3.07;0.00;2.35
pgxl;60;1440269943;-37.55;0.00;2.43
pgxl;60;1440270003;-4.82;0.00;2.15
pgxl;60;1440270063;-14.78;0.00;2.15
pgxl;60;1440270123;108.02;0.00;-16.43
pgxl;60;1440270183;-10.98;0.00;2.27
pgxl;60;1440270243;-13.70;0.00;2.18
pgxl;60;1440270303;11.52;0.00;10.12
pgxl;60;1440270363;-39.08;0.00;2.43
pgxl;60;1440270423;-5.70;0.00;2.13
pgxl;60;1440270483;-4.62;0.00;2.17
pgxl;60;1440270543;-8.63;0.00;2.03
pgxl;60;1440270603;-1.73;0.00;2.15
pgxl;60;1440270663;-0.92;0.00;2.12
pgxl;60;1440270723;-40.25;0.00;2.13
pgxl;60;1440270783;-2.27;0.00;2.12
pgxl;60;1440270843;-12.05;0.00;2.23
pgxl;60;1440270903;-2891.45;0.00;2.25
pgxl;60;1440270963;2904.88;0.00;9.27
pgxl;60;1440271023;-375.45;0.00;394.67
pgxl;60;1440271083;-36.68;0.00;13.42
pgxl;60;1440271143;34.58;0.00;2.45
pgxl;60;1440271203;-41.65;0.00;1.68
pgxl;60;1440271263;-4.88;0.00;1.53
pgxl;60;1440271323;-27.88;0.00;1.63
pgxl;60;1440271383;39.72;0.00;5.52
pgxl;60;1440271443;-5.37;0.00;1.55
pgxl;60;1440271503;-3.55;0.00;1.43
pgxl;60;1440271563;-1.27;0.00;1.38
pgxl;60;1440271623;9.43;0.00;1.47
pgxl;60;1440271683;-8.42;0.00;1.33
pgxl;60;1440271743;-3.08;0.00;1.42
pgxl;60;1440271803;12.07;0.00;1.17
pgxl;60;1440271863;-4.53;0.00;1.20
pgxl;60;1440271923;-2.10;0.00;1.12
pgxl;60;1440271983;1.03;0.00;1.10
pgxl;60;1440272043;-6.08;0.00;1.05
