# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440262743;2788272;28199548;91.00;0;27040068;9551324;30.82;13391032;13874360;0
pgxl;60;1440262803;2778544;28209276;91.03;0;27040468;9576468;30.90;13401592;13871828;36
pgxl;60;1440262863;2778012;28209808;91.04;0;27040800;9576792;30.91;13402040;13871784;44
pgxl;60;1440262923;2773616;28214204;91.05;0;27041132;9576984;30.91;13405788;13871780;32
pgxl;60;1440262983;2771024;28216796;91.06;0;27041488;9573844;30.90;13408372;13871824;68
pgxl;60;1440263043;3026508;27961312;90.23;0;26802636;9544408;30.80;13391784;13632808;44
pgxl;60;1440263103;3017720;27970100;90.26;0;26806884;9552588;30.83;13396188;13636600;28
pgxl;60;1440263163;3017756;27970064;90.26;0;26807312;9546264;30.81;13396308;13636620;52
pgxl;60;1440263223;2645868;28341952;91.46;0;26807700;9925072;32.03;13759256;13636588;28
pgxl;60;1440263283;3016652;27971168;90.27;0;26809868;9545092;30.80;13397936;13636640;28
pgxl;60;1440263343;2996704;27991116;90.33;0;26810256;9570196;30.88;13417664;13636616;40
pgxl;60;1440263403;2987632;28000188;90.36;0;26810668;9578388;30.91;13425880;13636656;52
pgxl;60;1440263463;2987492;28000328;90.36;0;26811232;9568228;30.88;13425592;13636804;88
pgxl;60;1440263523;2986372;28001448;90.36;0;26811672;9569696;30.88;13427456;13636820;28
pgxl;60;1440263583;3011716;27976104;90.28;0;26807924;9542748;30.80;13405072;13635496;52
pgxl;60;1440263643;3012872;27974948;90.28;0;26808360;9543124;30.80;13405604;13635480;48
pgxl;60;1440263703;3000928;27986892;90.32;0;26808904;9543724;30.80;13416044;13635524;28
pgxl;60;1440263763;2998040;27989780;90.33;0;26809572;9545504;30.80;13418372;13635600;44
pgxl;60;1440263823;2999292;27988528;90.32;0;26810056;9543712;30.80;13417488;13635652;28
pgxl;60;1440263883;2997292;27990528;90.33;0;26810548;9544944;30.80;13418972;13635668;52
pgxl;60;1440263943;2996672;27991148;90.33;0;26811032;9553140;30.83;13419604;13635680;28
pgxl;60;1440264003;2991780;27996040;90.35;0;26811540;9537728;30.78;13424540;13635704;88
pgxl;60;1440264063;2989484;27998336;90.35;0;26812052;9554116;30.83;13427092;13635684;32
pgxl;60;1440264123;2990620;27997200;90.35;0;26812612;9545296;30.80;13427116;13635728;28
pgxl;60;1440264183;2987744;28000076;90.36;0;26813188;9553504;30.83;13427752;13635740;28
pgxl;60;1440264243;2986196;28001624;90.36;0;26813728;9544752;30.80;13428892;13635732;24
pgxl;60;1440264303;2891824;28095996;90.67;0;26908684;9545816;30.81;13525324;13635948;64
pgxl;60;1440264363;2888316;28099504;90.68;0;26910936;9544488;30.80;13529748;13636016;1780
pgxl;60;1440264423;2885144;28102676;90.69;0;26911428;9555276;30.84;13531212;13635992;28
pgxl;60;1440264483;2881760;28106060;90.70;0;26911948;9545668;30.80;13534168;13636020;48
pgxl;60;1440264543;2878880;28108940;90.71;0;26912444;9545508;30.80;13537372;13636048;40
pgxl;60;1440264603;2880204;28107616;90.71;0;26912912;9544456;30.80;13535444;13636016;44
pgxl;60;1440264663;2870388;28117432;90.74;0;26913392;9552640;30.83;13545600;13636068;28
pgxl;60;1440264723;2870692;28117128;90.74;0;26914016;9545356;30.80;13546264;13636172;48
pgxl;60;1440264783;2868628;28119192;90.74;0;26914504;9553536;30.83;13546788;13636208;28
pgxl;60;1440264843;2869128;28118692;90.74;0;26914996;9545596;30.80;13547280;13636232;40
pgxl;60;1440264903;2867836;28119984;90.75;0;26915348;9553868;30.83;13547724;13636224;28
pgxl;60;1440264963;2867944;28119876;90.74;0;26915700;9553864;30.83;13548132;13636232;28
pgxl;60;1440265023;2859256;28128564;90.77;0;26916084;9553872;30.83;13556308;13636284;28
pgxl;60;1440265083;2858484;28129336;90.78;0;26916452;9553876;30.83;13556696;13636300;28
pgxl;60;1440265143;2859320;28128500;90.77;0;26916844;9543508;30.80;13556344;13636304;28
pgxl;60;1440265203;2855304;28132516;90.79;0;26920116;9544056;30.80;13559880;13636344;40
pgxl;60;1440265263;2854720;28133100;90.79;0;26920520;9552272;30.83;13560372;13636324;28
pgxl;60;1440265323;2846616;28141204;90.81;0;26920880;9543716;30.80;13568336;13636328;40
pgxl;60;1440265383;2849060;28138760;90.81;0;26921296;9542980;30.80;13566596;13636384;28
pgxl;60;1440265443;2849716;28138104;90.80;0;26921720;9541172;30.79;13565756;13636400;48
pgxl;60;1440265503;2848852;28138968;90.81;0;26922100;9549380;30.82;13566204;13636404;28
pgxl;60;1440265563;2848460;28139360;90.81;0;26922468;9549372;30.82;13566632;13636412;28
pgxl;60;1440265623;2846580;28141240;90.81;0;26922860;9543056;30.80;13570304;13636416;76
