# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl;60;1440262743;xvda;21.75;14.07;3269.22;150.96;0.64;29.50;0.32;0.69
pgxl;60;1440262743;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440262803;xvda;2.93;0.00;42.23;14.40;0.01;2.16;0.23;0.07
pgxl;60;1440262803;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440262863;xvda;1.57;0.00;24.40;15.57;0.00;1.56;0.16;0.03
pgxl;60;1440262863;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440262923;xvda;1.83;0.00;27.02;14.74;0.00;1.49;0.16;0.03
pgxl;60;1440262923;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440262983;xvda;1.85;0.00;28.00;15.14;0.00;1.40;0.23;0.04
pgxl;60;1440262983;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263043;xvda;3.32;0.00;54.43;16.41;0.01;1.56;0.27;0.09
pgxl;60;1440263043;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263103;xvda;5.35;135.47;41.17;33.02;0.01;1.44;0.41;0.22
pgxl;60;1440263103;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263163;xvda;1.48;0.00;27.38;18.46;0.00;1.54;0.26;0.04
pgxl;60;1440263163;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263223;xvda;2.55;0.00;37.70;14.78;0.00;1.51;0.13;0.03
pgxl;60;1440263223;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263283;xvda;1.95;0.00;88.28;45.27;0.00;1.92;0.28;0.05
pgxl;60;1440263283;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263343;xvda;2.10;0.00;33.22;15.82;0.00;1.34;0.17;0.04
pgxl;60;1440263343;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263403;xvda;1.75;0.00;29.60;16.91;0.00;2.00;0.30;0.05
pgxl;60;1440263403;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440263463;xvda;2.05;0.00;39.05;19.05;0.00;1.44;0.20;0.04
pgxl;60;1440263463;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
