# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440257523;eth0;872.00;519.02;7448.49;35.32;0.00;0.00;0.00
pgxl1;60;1440257523;lo;15.28;15.28;3.25;3.25;0.00;0.00;0.00
pgxl1;60;1440257583;eth0;1228.17;761.75;10655.90;51.41;0.00;0.00;0.00
pgxl1;60;1440257583;lo;13.38;13.38;2.59;2.59;0.00;0.00;0.00
pgxl1;60;1440257643;eth0;1272.28;840.22;11009.68;56.92;0.00;0.00;0.00
pgxl1;60;1440257643;lo;14.23;14.23;2.75;2.75;0.00;0.00;0.00
pgxl1;60;1440257703;eth0;1242.85;879.32;10731.47;59.76;0.00;0.00;0.00
pgxl1;60;1440257703;lo;12.92;12.92;2.48;2.48;0.00;0.00;0.00
pgxl1;60;1440257763;eth0;1253.30;950.58;10813.13;111.55;0.00;0.00;0.00
pgxl1;60;1440257763;lo;11.53;11.53;2.29;2.29;0.00;0.00;0.00
pgxl1;60;1440257823;eth0;1246.55;911.28;10815.38;91.19;0.00;0.00;0.00
pgxl1;60;1440257823;lo;16.23;16.23;2.91;2.91;0.00;0.00;0.00
pgxl1;60;1440257883;eth0;1229.40;913.40;10635.63;81.10;0.00;0.00;0.00
pgxl1;60;1440257883;lo;9.73;9.73;2.04;2.04;0.00;0.00;0.00
pgxl1;60;1440257943;eth0;1242.27;909.85;10759.66;91.24;0.00;0.00;0.00
pgxl1;60;1440257943;lo;6.58;6.58;1.37;1.37;0.00;0.00;0.00
pgxl1;60;1440258003;eth0;1203.92;893.35;10418.47;108.88;0.00;0.00;0.00
pgxl1;60;1440258003;lo;5.80;5.80;1.25;1.25;0.00;0.00;0.00
pgxl1;60;1440258063;eth0;1271.65;914.40;11038.89;62.02;0.00;0.00;0.00
pgxl1;60;1440258063;lo;5.28;5.28;1.14;1.14;0.00;0.00;0.00
pgxl1;60;1440258123;eth0;1217.12;907.93;10518.63;61.54;0.00;0.00;0.00
pgxl1;60;1440258123;lo;14.13;14.13;2.32;2.32;0.00;0.00;0.00
pgxl1;60;1440258183;eth0;1211.77;857.63;10458.02;58.25;0.00;0.00;0.00
pgxl1;60;1440258183;lo;7.90;7.90;1.67;1.67;0.00;0.00;0.00
pgxl1;60;1440258243;eth0;1227.95;924.15;10314.16;61.68;0.00;0.00;0.00
pgxl1;60;1440258243;lo;6.77;6.77;1.69;1.69;0.00;0.00;0.00
pgxl1;60;1440258303;eth0;976.47;749.23;7981.18;49.25;0.00;0.00;0.00
pgxl1;60;1440258303;lo;6.27;6.27;1.54;1.54;0.00;0.00;0.00
pgxl1;60;1440258363;eth0;986.02;726.12;8129.18;105.50;0.00;0.00;0.00
pgxl1;60;1440258363;lo;6.47;6.47;1.67;1.67;0.00;0.00;0.00
pgxl1;60;1440258423;eth0;886.83;676.63;7270.36;44.22;0.00;0.00;0.00
pgxl1;60;1440258423;lo;12.97;12.97;2.33;2.33;0.00;0.00;0.00
pgxl1;60;1440258483;eth0;1036.65;923.67;8270.73;60.17;0.00;0.00;0.00
pgxl1;60;1440258483;lo;15.47;15.47;2.62;2.62;0.00;0.00;0.00
pgxl1;60;1440258543;eth0;981.97;944.12;7818.10;92.02;0.00;0.00;0.00
pgxl1;60;1440258543;lo;9.35;9.35;1.77;1.77;0.00;0.00;0.00
pgxl1;60;1440258603;eth0;979.12;948.32;7803.41;61.68;0.00;0.00;0.00
pgxl1;60;1440258603;lo;4.53;4.53;1.09;1.09;0.00;0.00;0.00
pgxl1;60;1440258663;eth0;982.25;950.67;7813.85;103.63;0.00;0.00;0.00
pgxl1;60;1440258663;lo;4.48;4.48;1.08;1.08;0.00;0.00;0.00
pgxl1;60;1440258723;eth0;978.87;946.32;7802.62;61.52;0.00;0.00;0.00
pgxl1;60;1440258723;lo;7.33;7.33;1.41;1.41;0.00;0.00;0.00
pgxl1;60;1440258783;eth0;980.05;948.90;7810.84;61.68;0.00;0.00;0.00
pgxl1;60;1440258783;lo;4.20;4.20;0.99;0.99;0.00;0.00;0.00
pgxl1;60;1440258843;eth0;979.67;947.03;7803.39;61.54;0.00;0.00;0.00
pgxl1;60;1440258843;lo;5.07;5.07;1.06;1.06;0.00;0.00;0.00
pgxl1;60;1440258903;eth0;980.47;947.78;7814.40;61.58;0.00;0.00;0.00
pgxl1;60;1440258903;lo;4.22;4.22;0.99;0.99;0.00;0.00;0.00
pgxl1;60;1440258963;eth0;1047.10;1011.12;8346.70;65.65;0.00;0.00;0.00
pgxl1;60;1440258963;lo;4.42;4.42;1.04;1.04;0.00;0.00;0.00
pgxl1;60;1440259023;eth0;980.27;946.30;7813.55;61.45;0.00;0.00;0.00
pgxl1;60;1440259023;lo;7.02;7.02;1.37;1.37;0.00;0.00;0.00
pgxl1;60;1440259083;eth0;979.80;948.13;7808.50;61.56;0.00;0.00;0.00
pgxl1;60;1440259083;lo;4.25;4.25;1.04;1.04;0.00;0.00;0.00
pgxl1;60;1440259143;eth0;976.73;944.68;7785.14;61.34;0.00;0.00;0.00
