Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

12:58:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:03 PM     all     27.97      0.00     10.53     36.36      0.05     25.08
01:00:03 PM     all      9.84      0.00      3.42     62.27      0.32     24.15
01:01:03 PM     all      6.49      0.00      2.81     66.22      0.45     24.02
01:02:03 PM     all     17.10      0.00      5.13     51.14      0.36     26.27
01:03:03 PM     all     53.65      0.00     17.62      9.99      0.15     18.59
01:04:03 PM     all     32.83      0.00     11.00     16.62      0.26     39.30
01:05:03 PM     all     22.13      0.00      4.25      3.94      0.03     69.65
01:06:03 PM     all      2.73      0.00      1.18     13.36      0.04     82.68
01:07:03 PM     all     13.38      0.00      3.39     31.43      0.11     51.68
01:08:03 PM     all      5.68      0.00      3.21     54.13      0.38     36.61
01:09:03 PM     all      4.02      0.00      2.80     48.05      0.31     44.82
01:10:03 PM     all      0.65      0.00      1.06     28.09      0.13     70.07
01:11:03 PM     all      7.58      0.00      3.76     37.26      0.12     51.29
01:12:03 PM     all     18.28      0.00      6.64     59.87      0.16     15.06
01:13:03 PM     all     32.39      0.00      8.88     24.09      0.18     34.45
01:14:03 PM     all     46.65      0.00      9.68     19.77      0.16     23.74
01:15:03 PM     all     64.62      0.00     13.94      9.43      0.18     11.83
01:16:03 PM     all     68.85      0.00     11.28     11.28      0.17      8.42
01:17:03 PM     all     35.95      0.00      6.24     29.44      0.53     27.84
01:18:03 PM     all     38.98      0.00      4.94     18.51      0.18     37.38
01:19:03 PM     all     21.90      0.00      2.90      8.02      0.09     67.09
01:20:03 PM     all     27.28      0.00      3.07      1.17      0.05     68.43
01:21:03 PM     all     71.11      0.00      4.44     12.30      0.10     12.06
01:22:03 PM     all     71.04      0.00      9.29     11.78      0.15      7.73
01:23:03 PM     all     59.85      0.00      9.23     23.23      0.14      7.55
01:24:03 PM     all     49.20      0.00      8.59     17.02      0.21     24.98
01:25:03 PM     all     17.68      0.00      5.19     55.60      0.52     21.01
01:26:03 PM     all     14.85      0.00      3.22     61.24      0.20     20.49
01:27:03 PM     all     27.24      0.00      3.93     52.28      0.29     16.25
01:28:03 PM     all     37.29      0.00      5.48     40.53      0.33     16.36
01:29:03 PM     all     47.98      0.00      3.77     21.85      0.30     26.10
01:30:03 PM     all     26.15      0.00      3.81     40.65      0.18     29.21
01:31:03 PM     all     64.69      0.00      5.62     16.26      0.13     13.30
01:32:03 PM     all     44.83      0.00      5.69     30.61      0.10     18.77
01:33:03 PM     all     44.31      0.00      5.22     26.93      0.19     23.36
01:34:03 PM     all     40.33      0.00      4.99     37.28      0.12     17.27
01:35:03 PM     all     21.36      0.00      2.90     50.11      0.24     25.39
01:36:03 PM     all     23.48      0.00      3.87     45.07      0.27     27.31
01:37:03 PM     all     16.00      0.00      1.98     32.39      0.33     49.30
01:38:03 PM     all     18.28      0.00      1.83     22.27      0.33     57.28
01:39:03 PM     all     22.25      0.00      2.98     34.56      0.39     39.83
01:40:03 PM     all     24.01      0.00      3.81     40.40      0.33     31.45
01:41:03 PM     all     21.99      0.00      3.35     49.40      0.33     24.93
01:42:03 PM     all     23.23      0.00      3.86     45.19      0.41     27.31
01:43:03 PM     all     24.87      0.00      4.77     58.92      0.32     11.13
01:44:03 PM     all     24.56      0.00      3.77     51.55      0.43     19.70
01:45:03 PM     all      7.14      0.00      3.49     63.41      0.65     25.31
01:46:03 PM     all      6.63      0.00      2.98     62.09      0.59     27.71
01:47:03 PM     all     24.87      0.00      6.50     33.60      0.40     34.64
01:48:03 PM     all     28.93      0.00      4.08     23.06      0.28     43.66
01:49:03 PM     all     25.90      0.00      4.20     29.67      0.24     39.99
01:50:03 PM     all     29.44      0.00      5.56     29.12      0.40     35.47
01:51:03 PM     all     51.85      0.00      6.98     18.90      0.32     21.95
01:52:03 PM     all     71.02      0.00     16.51      3.80      0.69      7.99
01:53:03 PM     all     66.63      0.00     13.63      1.70      0.64     17.39
01:54:03 PM     all     57.42      0.00      6.32      2.55      0.16     33.56
01:55:03 PM     all     54.28      0.00      5.53      6.62      0.19     33.38
01:56:03 PM     all     80.74      0.00      8.72      5.83      0.08      4.63
01:57:03 PM     all     72.88      0.00      7.83     15.10      0.17      4.02
01:58:03 PM     all     80.35      0.00     13.08      3.38      0.32      2.86
01:59:03 PM     all     64.12      0.00      6.27     10.09      0.17     19.34
02:00:03 PM     all     47.35      0.00      7.01     16.30      0.39     28.94
02:01:03 PM     all     52.24      0.00      4.91      3.50      0.15     39.20
02:02:03 PM     all     70.87      0.00      6.76      3.51      0.10     18.75
02:03:03 PM     all     27.48      0.00      3.98     33.22      0.23     35.10
02:04:03 PM     all     19.86      0.00      5.21     55.20      0.15     19.57
02:05:03 PM     all     41.96      0.00      4.89     43.79      0.17      9.18
02:06:03 PM     all     20.66      0.00      3.61     60.36      0.28     15.10
02:07:03 PM     all     30.51      0.00      4.40     46.59      0.34     18.15
02:08:03 PM     all     56.91      0.00     11.74     20.34      0.26     10.75
02:09:03 PM     all     57.13      0.00      9.38     30.26      0.09      3.14
02:10:03 PM     all     20.83      0.00      4.48     56.71      0.22     17.76
02:11:03 PM     all     21.53      0.00      3.14     47.25      0.31     27.77
02:12:03 PM     all      8.28      0.00      2.06     59.79      0.18     29.69
02:13:03 PM     all      9.70      0.00      2.24     61.55      0.13     26.39
02:14:03 PM     all     25.79      0.00      4.35     45.80      0.27     23.78
02:15:03 PM     all     38.18      0.00      7.46     35.40      0.22     18.74
02:16:03 PM     all      3.53      0.00      1.65     46.06      0.22     48.53
02:17:03 PM     all      3.88      0.00      1.92     43.39      0.24     50.57
02:18:03 PM     all      9.51      0.00      3.75     52.92      0.24     33.58
02:19:03 PM     all      4.17      0.00      3.99     15.57      0.12     76.14
02:20:03 PM     all      5.19      0.00      1.60     10.02      0.02     83.17
02:21:03 PM     all      2.04      0.00      1.16      1.86      0.02     94.92
02:22:03 PM     all     29.43      0.00      5.80     22.15      0.13     42.49
02:23:03 PM     all     28.14      0.00      4.58     44.30      0.22     22.75
02:24:03 PM     all     41.39      0.00      3.99     43.14      0.22     11.26
02:25:03 PM     all     20.05      0.00      5.10     59.68      0.20     14.96
02:26:03 PM     all     30.71      0.00      4.45     47.73      0.21     16.90
02:27:03 PM     all     21.40      0.00      3.59     54.14      0.25     20.61
02:28:03 PM     all     25.98      0.00      3.84     48.96      0.27     20.96
02:29:03 PM     all     38.24      0.00      4.76     45.31      0.22     11.47
02:30:03 PM     all     36.24      0.00      4.70     46.14      0.19     12.73
02:31:03 PM     all     33.13      0.00      4.65     40.61      0.35     21.27
02:32:03 PM     all     67.99      0.00      9.84     14.60      0.16      7.41
02:33:03 PM     all     63.89      0.00      6.26      9.28      0.16     20.41
02:34:03 PM     all     29.88      0.00      3.89      1.90      0.33     64.00
02:35:03 PM     all     46.63      0.00      6.72      2.85      0.27     43.53
02:36:03 PM     all     63.31      0.00     10.21     16.14      0.19     10.16
02:37:03 PM     all     66.49      0.00      7.07     11.20      0.13     15.12
02:38:03 PM     all     78.07      0.00      7.58      4.37      0.10      9.89
02:39:03 PM     all     42.91      0.00      7.75     36.12      0.15     13.06
02:40:03 PM     all     48.66      0.00      7.06     23.94      0.24     20.10
02:41:03 PM     all     23.98      0.00      4.73     58.47      0.28     12.55
02:42:03 PM     all     23.75      0.00      4.39     49.28      0.45     22.14
02:43:03 PM     all     40.39      0.00      6.93     25.25      0.37     27.05
02:44:03 PM     all     25.18      0.00      5.19     37.08      0.26     32.30
02:45:03 PM     all     15.14      0.00      2.69     29.68      0.32     52.17
02:46:03 PM     all      5.12      0.00      1.68     37.00      0.25     55.95
02:47:03 PM     all      4.24      0.00      2.00     38.94      0.28     54.54
02:48:03 PM     all      4.90      0.00      2.08     23.12      0.23     69.68
02:49:03 PM     all     15.74      0.00      3.02     28.30      0.47     52.47
02:50:03 PM     all     16.85      0.00      5.27     47.66      0.21     30.01
02:51:03 PM     all     21.53      0.00      5.85     29.59      0.37     42.66
02:52:03 PM     all     52.93      0.00     14.64      7.47      0.23     24.73
02:53:03 PM     all     44.95      0.00     12.31      9.14      0.35     33.24
02:54:03 PM     all     18.94      0.00      6.92     54.79      0.35     18.99
02:55:03 PM     all     15.09      0.00      4.48     70.61      0.46      9.37
02:56:03 PM     all     20.79      0.00      4.30     70.29      0.45      4.18
02:57:03 PM     all     23.52      0.00      4.74     66.91      0.46      4.37
02:58:03 PM     all     25.80      0.00      4.68     64.75      0.45      4.32
02:59:03 PM     all     31.38      0.00      5.70     54.87      0.42      7.62
03:00:03 PM     all     40.52      0.00      6.78     36.00      0.37     16.33
03:01:03 PM     all     44.55      0.00      7.33     22.85      0.33     24.95
03:02:03 PM     all     40.63      0.00      5.82      4.07      0.35     49.13
03:03:03 PM     all     45.88      0.00      6.14      4.02      0.30     43.66
03:04:03 PM     all     51.26      0.00      6.01      1.81      0.23     40.70
03:05:03 PM     all     54.54      0.00      7.79      6.51      0.19     30.97
03:06:03 PM     all     59.24      0.00      9.88     10.89      0.22     19.78
03:07:03 PM     all     39.01      0.00      4.31     30.49      0.20     25.98
03:08:03 PM     all     46.14      0.00      5.76     29.89      0.25     17.96
03:09:03 PM     all     42.88      0.00      5.11     28.33      0.23     23.45
03:10:03 PM     all     52.09      0.00      5.45     24.87      0.24     17.34
03:11:03 PM     all     58.55      0.00      5.51     20.20      0.16     15.58
