Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.03      0.00      1.08      8.39      0.04     89.47
12:17:30 PM     all      5.02      0.00      3.09     14.45      0.06     77.38
12:18:30 PM     all     22.41      0.00      2.10      6.70      0.14     68.66
12:19:30 PM     all     12.83      0.00      0.67      2.50      0.06     83.94
12:20:30 PM     all     12.65      0.00      0.63      0.02      0.05     86.65
12:21:30 PM     all     13.10      0.00      0.64      0.00      0.05     86.21
12:22:30 PM     all     12.54      0.00      0.61      0.01      0.05     86.79
12:23:30 PM     all     12.56      0.00      0.60      0.01      0.05     86.78
12:24:30 PM     all     12.59      0.00      0.64      0.02      0.05     86.71
12:25:30 PM     all     12.46      0.00      0.60      0.00      0.05     86.89
12:26:30 PM     all     14.12      0.00      0.70      0.73      0.05     84.40
12:27:30 PM     all     13.32      0.00      0.74      1.72      0.05     84.17
12:28:30 PM     all     13.18      0.00      0.78      2.11      0.06     83.86
12:29:30 PM     all      1.82      0.00      0.29     21.18      0.06     76.65
12:30:30 PM     all      6.62      0.00      1.06     18.00      0.12     74.20
12:31:30 PM     all     27.41      0.00      0.74      0.23      0.03     71.59
12:32:30 PM     all     34.17      0.00      3.74      3.22      0.34     58.54
12:33:30 PM     all     40.25      0.00      4.40      3.70      0.38     51.27
12:34:30 PM     all     41.40      0.00      4.48      3.81      0.38     49.93
12:35:30 PM     all     41.16      0.00      4.65      4.16      0.38     49.64
12:36:30 PM     all     14.74      0.00      4.66      0.87      0.09     79.63
12:37:30 PM     all     26.69      0.00      7.95     10.02      0.18     55.15
12:38:30 PM     all     17.41      0.00      1.59      8.03      0.02     72.96
12:39:30 PM     all     23.85      0.00      0.84      1.27      0.01     74.04
12:40:30 PM     all      9.99      0.00      2.72     12.39      0.03     74.87
12:41:30 PM     all      5.36      0.00      1.92     13.27      0.13     79.33
12:42:30 PM     all      7.31      0.00      3.19     15.83      0.30     73.38
12:43:30 PM     all      3.31      0.00      1.66     19.42      0.09     75.52
12:44:30 PM     all      6.09      0.00      2.36     15.69      0.08     75.78
12:45:30 PM     all      8.48      0.00      1.93      8.42      0.07     81.11
12:46:30 PM     all      0.80      0.00      0.32      0.00      0.02     98.86
12:47:30 PM     all     13.64      0.00      1.80      0.15      0.08     84.33
12:48:30 PM     all     19.98      0.00      1.37      1.87      0.02     76.76
12:49:30 PM     all     10.12      0.00      1.45      0.80      0.06     87.56
12:50:30 PM     all      4.35      0.00      1.09     12.73      0.08     81.76
12:51:30 PM     all      6.96      0.00      0.99      1.06      0.01     90.98
12:52:30 PM     all     14.70      0.00      5.39      3.80      0.04     76.08
12:53:30 PM     all     24.24      0.00      0.67      0.20      0.01     74.88
12:54:30 PM     all     16.37      0.00      1.64      7.01      0.03     74.96
12:55:30 PM     all      5.00      0.00      2.19      9.58      0.14     83.09
12:56:30 PM     all     16.73      0.00      2.18      5.56      0.08     75.45
