# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440257523;eth0;912.97;533.25;7819.80;36.11;0.00;0.00;0.00
pgxl7;60;1440257523;lo;14.25;14.25;3.10;3.10;0.00;0.00;0.00
pgxl7;60;1440257583;eth0;1224.80;767.02;10606.56;51.86;0.00;0.00;0.00
pgxl7;60;1440257583;lo;13.67;13.67;2.66;2.66;0.00;0.00;0.00
pgxl7;60;1440257643;eth0;1218.70;839.95;10481.74;56.74;0.00;0.00;0.00
pgxl7;60;1440257643;lo;13.92;13.92;2.66;2.66;0.00;0.00;0.00
pgxl7;60;1440257703;eth0;1260.13;900.78;10886.20;61.13;0.00;0.00;0.00
pgxl7;60;1440257703;lo;13.30;13.30;2.52;2.52;0.00;0.00;0.00
pgxl7;60;1440257763;eth0;1244.18;946.53;10745.68;111.65;0.00;0.00;0.00
pgxl7;60;1440257763;lo;12.43;12.43;2.49;2.49;0.00;0.00;0.00
pgxl7;60;1440257823;eth0;1225.93;915.33;10587.05;90.27;0.00;0.00;0.00
pgxl7;60;1440257823;lo;14.41;14.41;2.59;2.59;0.00;0.00;0.00
pgxl7;60;1440257883;eth0;1244.38;903.82;10775.45;80.49;0.00;0.00;0.00
pgxl7;60;1440257883;lo;10.90;10.90;2.16;2.16;0.00;0.00;0.00
pgxl7;60;1440257943;eth0;1253.92;931.18;10854.00;91.31;0.00;0.00;0.00
pgxl7;60;1440257943;lo;6.72;6.72;1.43;1.43;0.00;0.00;0.00
pgxl7;60;1440258003;eth0;1275.63;956.18;10917.22;114.33;0.00;0.00;0.00
pgxl7;60;1440258003;lo;5.80;5.80;1.25;1.25;0.00;0.00;0.00
pgxl7;60;1440258063;eth0;1251.02;943.18;10645.21;66.15;0.00;0.00;0.00
pgxl7;60;1440258063;lo;5.23;5.23;1.14;1.14;0.00;0.00;0.00
pgxl7;60;1440258123;eth0;1229.57;920.10;10478.06;64.49;0.00;0.00;0.00
pgxl7;60;1440258123;lo;13.10;13.10;2.18;2.18;0.00;0.00;0.00
pgxl7;60;1440258183;eth0;1228.28;886.98;10453.54;62.31;0.00;0.00;0.00
pgxl7;60;1440258183;lo;9.68;9.68;1.91;1.91;0.00;0.00;0.00
pgxl7;60;1440258243;eth0;1237.08;942.53;10316.81;64.09;0.00;0.00;0.00
pgxl7;60;1440258243;lo;6.78;6.78;1.69;1.69;0.00;0.00;0.00
pgxl7;60;1440258303;eth0;844.42;681.37;6872.32;44.80;0.00;0.00;0.00
pgxl7;60;1440258303;lo;5.98;5.98;1.47;1.47;0.00;0.00;0.00
pgxl7;60;1440258363;eth0;916.02;673.77;7600.41;102.00;0.00;0.00;0.00
pgxl7;60;1440258363;lo;7.10;7.10;1.68;1.68;0.00;0.00;0.00
pgxl7;60;1440258423;eth0;768.38;412.67;6685.40;27.21;0.00;0.00;0.00
pgxl7;60;1440258423;lo;12.27;12.27;2.24;2.24;0.00;0.00;0.00
pgxl7;60;1440258483;eth0;1257.12;905.87;10475.79;59.00;0.00;0.00;0.00
pgxl7;60;1440258483;lo;15.45;15.45;2.56;2.56;0.00;0.00;0.00
pgxl7;60;1440258543;eth0;980.83;911.35;7829.11;89.89;0.00;0.00;0.00
pgxl7;60;1440258543;lo;10.22;10.22;1.90;1.90;0.00;0.00;0.00
pgxl7;60;1440258603;eth0;979.27;944.93;7804.09;61.45;0.00;0.00;0.00
pgxl7;60;1440258603;lo;4.50;4.50;1.09;1.09;0.00;0.00;0.00
pgxl7;60;1440258663;eth0;982.83;949.10;7819.76;103.56;0.00;0.00;0.00
pgxl7;60;1440258663;lo;4.47;4.47;1.08;1.08;0.00;0.00;0.00
pgxl7;60;1440258723;eth0;979.87;945.73;7808.44;61.51;0.00;0.00;0.00
pgxl7;60;1440258723;lo;7.27;7.27;1.41;1.41;0.00;0.00;0.00
pgxl7;60;1440258783;eth0;980.13;949.47;7811.34;61.70;0.00;0.00;0.00
pgxl7;60;1440258783;lo;4.18;4.18;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440258843;eth0;979.53;947.00;7802.72;61.54;0.00;0.00;0.00
pgxl7;60;1440258843;lo;4.97;4.97;1.02;1.02;0.00;0.00;0.00
pgxl7;60;1440258903;eth0;980.98;946.45;7818.31;61.47;0.00;0.00;0.00
pgxl7;60;1440258903;lo;4.65;4.65;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440258963;eth0;1046.98;1010.05;8345.45;65.56;0.00;0.00;0.00
pgxl7;60;1440258963;lo;4.45;4.45;1.05;1.05;0.00;0.00;0.00
pgxl7;60;1440259023;eth0;979.92;947.00;7810.83;61.49;0.00;0.00;0.00
pgxl7;60;1440259023;lo;7.42;7.42;1.42;1.42;0.00;0.00;0.00
pgxl7;60;1440259083;eth0;981.27;951.03;7820.40;61.77;0.00;0.00;0.00
pgxl7;60;1440259083;lo;4.25;4.25;1.04;1.04;0.00;0.00;0.00
pgxl7;60;1440259143;eth0;979.48;948.23;7807.67;61.57;0.00;0.00;0.00
pgxl7;60;1440259143;lo;4.05;4.05;0.98;0.98;0.00;0.00;0.00
pgxl7;60;1440259203;eth0;977.67;943.70;7792.52;61.28;0.00;0.00;0.00
