Linux 3.10.0-229.el7.x86_64 (pgxl7) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.18      0.00      1.19      9.59      0.04     88.00
12:17:30 PM     all      5.14      0.00      3.02     13.74      0.06     78.03
12:18:30 PM     all     22.90      0.00      2.20      6.37      0.14     68.39
12:19:30 PM     all     13.06      0.00      0.72      2.15      0.06     84.01
12:20:30 PM     all     12.91      0.00      0.71      0.02      0.05     86.32
12:21:30 PM     all     12.93      0.00      0.72      0.00      0.05     86.31
12:22:30 PM     all     12.97      0.00      0.66      0.00      0.06     86.31
12:23:30 PM     all     12.95      0.00      0.59      0.01      0.06     86.39
12:24:30 PM     all     13.08      0.00      0.67      0.00      0.05     86.19
12:25:30 PM     all     13.06      0.00      0.64      0.07      0.05     86.17
12:26:30 PM     all     14.27      0.00      0.77      0.96      0.06     83.94
12:27:30 PM     all     13.40      0.00      0.80      1.83      0.07     83.91
12:28:30 PM     all     13.25      0.00      0.82      2.22      0.06     83.65
12:29:30 PM     all      1.86      0.00      0.32     21.17      0.06     76.58
12:30:30 PM     all      6.57      0.00      1.19     19.43      0.16     72.66
12:31:30 PM     all     29.19      0.00      1.21      0.23      0.14     69.24
12:32:30 PM     all     34.75      0.00      4.02      2.96      0.31     57.97
12:33:30 PM     all     41.00      0.00      4.66      3.85      0.36     50.14
12:34:30 PM     all     42.05      0.00      4.75      3.69      0.36     49.14
12:35:30 PM     all     41.96      0.00      4.77      3.88      0.36     49.03
12:36:30 PM     all     14.87      0.00      4.89      0.92      0.09     79.23
12:37:30 PM     all     27.27      0.00      8.43     10.01      0.17     54.12
12:38:30 PM     all     17.55      0.00      1.50      8.36      0.02     72.57
12:39:30 PM     all     24.54      0.00      0.81      0.78      0.00     73.87
12:40:30 PM     all      9.78      0.00      2.96     12.53      0.02     74.71
12:41:30 PM     all      6.06      0.00      2.14     16.10      0.11     75.59
12:42:30 PM     all      7.50      0.00      3.40     16.43      0.26     72.40
12:43:30 PM     all      3.23      0.00      1.71     19.69      0.06     75.31
12:44:30 PM     all      5.95      0.00      2.36     16.18      0.04     75.46
12:45:30 PM     all      8.07      0.00      1.92      9.99      0.04     79.98
12:46:30 PM     all      0.78      0.00      0.34      0.00      0.01     98.86
12:47:30 PM     all     13.93      0.00      1.86      0.12      0.08     84.02
12:48:30 PM     all     19.83      0.00      1.43      1.88      0.01     76.85
12:49:30 PM     all     10.51      0.00      1.55      0.69      0.06     87.19
12:50:30 PM     all      4.25      0.00      0.99     13.29      0.06     81.41
12:51:30 PM     all      7.23      0.00      1.10      3.73      0.01     87.93
12:52:30 PM     all     12.04      0.00      5.33      3.58      0.02     79.03
12:53:30 PM     all     22.08      0.00      0.69      0.14      0.01     77.08
12:54:30 PM     all     17.05      0.00      1.90      7.00      0.01     74.05
12:55:30 PM     all      4.69      0.00      2.05     10.03      0.12     83.11
12:56:30 PM     all     16.42      0.00      2.85      6.19      0.08     74.47
