# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl5;60;1440257523;186.03;15384.50;6755.52;0.37;83770.53;0.00;0.00;0.00;0.00
pgxl5;60;1440257583;0.13;18679.58;4489.63;0.00;8124.62;0.00;0.00;0.00;0.00
pgxl5;60;1440257643;0.00;42223.87;5317.82;0.00;9702.00;0.00;0.00;0.00;0.00
pgxl5;60;1440257703;0.13;44643.33;4651.77;0.00;8980.38;0.00;0.00;0.00;0.00
pgxl5;60;1440257763;2.53;43889.12;4736.90;0.02;8290.82;0.00;0.00;0.00;0.00
pgxl5;60;1440257823;0.13;44655.53;11502.35;0.00;15415.78;0.00;0.00;0.00;0.00
pgxl5;60;1440257883;0.93;50101.30;5252.35;0.00;11988.32;0.00;0.00;0.00;0.00
pgxl5;60;1440257943;0.13;46884.85;2525.52;0.00;13866.55;0.00;0.00;0.00;0.00
pgxl5;60;1440258003;0.00;45678.25;2170.15;0.00;8024.02;0.00;0.00;0.00;0.00
pgxl5;60;1440258063;0.00;39733.78;1909.77;0.00;8078.45;0.00;0.00;0.00;0.00
pgxl5;60;1440258123;0.00;44146.97;2404.13;0.00;8712.18;0.00;0.00;0.00;0.00
pgxl5;60;1440258183;0.00;38874.95;2506.93;0.00;8993.72;0.00;0.00;0.00;0.00
pgxl5;60;1440258243;0.00;40972.42;10030.17;0.00;9988.62;0.00;0.00;0.00;0.00
pgxl5;60;1440258303;5.07;66788.00;5181.85;0.02;12878.70;0.00;0.00;0.00;0.00
pgxl5;60;1440258363;0.13;66875.97;5949.30;0.00;33347.88;0.00;0.00;0.00;0.00
pgxl5;60;1440258423;0.80;57496.18;7643.77;0.00;18598.87;0.00;0.00;0.00;0.00
pgxl5;60;1440258483;0.00;55048.70;7282.05;0.00;16590.33;0.00;0.00;0.00;0.00
pgxl5;60;1440258543;0.00;25305.20;3578.28;0.00;11520.25;0.00;0.00;0.00;0.00
pgxl5;60;1440258603;0.00;22942.48;1835.97;0.00;6927.57;0.00;0.00;0.00;0.00
pgxl5;60;1440258663;0.00;17720.53;1552.47;0.00;11507.92;0.00;0.00;0.00;0.00
pgxl5;60;1440258723;0.00;16693.67;1463.20;0.00;6183.63;0.00;0.00;0.00;0.00
pgxl5;60;1440258783;0.00;20053.43;1448.10;0.00;6202.57;0.00;0.00;0.00;0.00
pgxl5;60;1440258843;0.00;20316.12;1454.90;0.00;6281.65;0.00;0.00;0.00;0.00
pgxl5;60;1440258903;0.00;20456.98;1448.17;0.00;6044.85;0.00;0.00;0.00;0.00
pgxl5;60;1440258963;0.00;20772.90;1548.47;0.00;6407.20;0.00;0.00;0.00;0.00
pgxl5;60;1440259023;0.00;21961.17;1447.98;0.00;5994.08;0.00;0.00;0.00;0.00
pgxl5;60;1440259083;0.00;19942.20;1440.12;0.00;5942.00;0.00;0.00;0.00;0.00
pgxl5;60;1440259143;0.00;20220.83;1466.57;0.00;5996.15;0.00;0.00;0.00;0.00
pgxl5;60;1440259203;0.00;20197.62;1493.58;0.00;6161.95;0.00;0.00;0.00;0.00
pgxl5;60;1440259263;0.00;20483.35;1648.65;0.00;6490.83;0.00;0.00;0.00;0.00
pgxl5;60;1440259323;0.00;15694.97;1580.08;0.00;6464.47;0.00;0.00;0.00;0.00
pgxl5;60;1440259383;0.00;68698.40;612.37;0.00;1627.98;0.00;0.00;0.00;0.00
pgxl5;60;1440259443;0.00;84782.65;4829.28;0.00;2756.60;910.35;67.25;858.27;87.79
pgxl5;60;1440259503;713.33;59788.27;8531.07;0.17;26796.33;8684.03;678.20;8752.27;93.48
pgxl5;60;1440259563;8233.93;7.38;72687.12;0.05;74536.95;68651.98;2717.33;71368.30;100.00
pgxl5;60;1440259623;56.00;53575.43;4517.63;0.82;27642.20;9934.18;165.15;10060.38;99.61
pgxl5;60;1440259683;3.67;84878.97;370.33;0.03;41417.20;1951.13;0.00;1950.43;99.96
pgxl5;60;1440259743;4.87;34203.43;316.42;0.03;39453.95;0.00;0.00;0.00;0.00
pgxl5;60;1440259803;37433.40;26095.20;241.47;0.33;202.22;0.00;0.00;0.00;0.00
pgxl5;60;1440259863;48867.27;44413.37;268.38;1.58;202.25;0.00;0.00;0.00;0.00
pgxl5;60;1440259923;44540.13;49466.75;216.93;0.00;160.32;0.00;0.00;0.00;0.00
pgxl5;60;1440259983;35952.13;56730.92;216.45;0.00;248.73;0.00;0.00;0.00;0.00
pgxl5;60;1440260043;8.93;7.70;1392.77;0.10;4657.98;0.00;0.00;0.00;0.00
