Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.20      0.00      1.23      9.72      0.06     87.79
12:17:30 PM     all      4.77      0.00      4.55     18.20      0.37     72.11
12:18:30 PM     all     24.60      0.00      2.59      4.14      0.14     68.54
12:19:30 PM     all     27.61      0.00     10.42      2.55      2.28     57.14
12:20:30 PM     all     30.82      0.00     12.81      0.02      2.70     53.64
12:21:30 PM     all     30.68      0.00     12.51      0.01      2.68     54.12
12:22:30 PM     all     30.64      0.00     12.64      0.01      2.67     54.04
12:23:30 PM     all     30.85      0.00     12.78      0.01      2.68     53.68
12:24:30 PM     all     30.89      0.00     12.59      0.04      2.68     53.80
12:25:30 PM     all     30.49      0.00     12.44      0.14      2.67     54.25
12:26:30 PM     all     29.56      0.00     12.14      0.72      2.61     54.96
12:27:30 PM     all     27.21      0.00     11.48      2.24      2.44     56.63
12:28:30 PM     all     27.10      0.00     11.25      2.31      2.43     56.92
12:29:30 PM     all      2.88      0.00      1.31     21.46      0.30     74.05
12:30:30 PM     all      6.86      0.00      1.15     13.56      0.14     78.29
12:31:30 PM     all     28.94      0.00      0.83      0.22      0.04     69.97
12:32:30 PM     all     35.61      0.00      4.16      6.14      0.35     53.75
12:33:30 PM     all     41.79      0.00      4.81      7.56      0.39     45.45
12:34:30 PM     all     42.54      0.00      5.10      6.31      0.37     45.67
12:35:30 PM     all     42.39      0.00      4.97      5.37      0.37     46.90
12:36:30 PM     all     15.13      0.00      4.91      9.73      0.12     70.12
12:37:30 PM     all     27.15      0.00      8.89      9.89      0.18     53.90
12:38:30 PM     all     18.34      0.00      1.56      7.37      0.01     72.72
12:39:30 PM     all     24.68      0.00      0.69      0.61      0.00     74.02
12:40:30 PM     all      7.23      0.00      2.50     15.42      0.03     74.82
12:41:30 PM     all     11.14      0.00      2.62     20.10      0.13     66.01
12:42:30 PM     all      7.60      0.00      3.50     12.95      0.26     75.69
12:43:30 PM     all      3.06      0.00      1.64     19.18      0.07     76.04
12:44:30 PM     all      6.56      0.00      2.46     15.18      0.05     75.76
12:45:30 PM     all      8.98      0.00      1.98     10.31      0.06     78.67
12:46:30 PM     all      0.99      0.00      0.51      0.00      0.05     98.44
12:47:30 PM     all     35.65      0.00     16.84      0.08      2.14     45.29
12:48:30 PM     all     21.38      0.00      1.37      1.75      0.01     75.48
12:49:30 PM     all     10.63      0.00      1.66      1.29      0.07     86.35
12:50:30 PM     all      4.67      0.00      1.17     12.64      0.06     81.47
12:51:30 PM     all      7.20      0.00      1.07      1.04      0.00     90.69
12:52:30 PM     all     12.50      0.00      5.21      2.34      0.04     79.92
12:53:30 PM     all     22.38      0.00      0.71      0.02      0.00     76.89
12:54:30 PM     all     16.22      0.00      1.63      7.26      0.02     74.86
12:55:30 PM     all      5.64      0.00      2.34     12.67      0.13     79.23
12:56:30 PM     all     17.50      0.00      2.33      6.03      0.08     74.06
