Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.10      0.00      1.11      9.10      0.07     88.61
12:17:30 PM     all      3.81      0.00      3.06     15.73      0.09     77.30
12:18:30 PM     all     23.74      0.00      2.36      4.20      0.12     69.58
12:19:30 PM     all     12.93      0.00      0.66      1.83      0.06     84.52
12:20:30 PM     all     13.35      0.00      0.63      0.02      0.05     85.95
12:21:30 PM     all     13.12      0.00      0.58      0.05      0.05     86.20
12:22:30 PM     all     13.31      0.00      0.63      0.03      0.05     85.99
12:23:30 PM     all     12.95      0.00      0.59      0.01      0.05     86.40
12:24:30 PM     all     13.69      0.00      0.60      0.09      0.05     85.58
12:25:30 PM     all     14.10      0.00      0.63      0.26      0.05     84.96
12:26:30 PM     all     14.20      0.00      0.72      1.00      0.05     84.03
12:27:30 PM     all     13.76      0.00      0.84      2.10      0.05     83.25
12:28:30 PM     all     13.51      0.00      0.81      2.02      0.05     83.61
12:29:30 PM     all      1.82      0.00      0.31     20.99      0.10     76.78
12:30:30 PM     all      5.88      0.00      1.17     19.57      0.15     73.22
12:31:30 PM     all     28.32      0.00      0.82      0.25      0.03     70.59
12:32:30 PM     all     34.32      0.00      4.27      6.80      0.31     54.31
12:33:30 PM     all     40.33      0.00      4.90      7.96      0.36     46.45
12:34:30 PM     all     41.25      0.00      5.16      7.15      0.35     46.08
12:35:30 PM     all     40.86      0.00      4.88      6.20      0.34     47.72
12:36:30 PM     all     14.87      0.00      4.90     11.75      0.10     68.38
12:37:30 PM     all     27.12      0.00      8.82     10.08      0.16     53.83
12:38:30 PM     all     18.28      0.00      1.57      7.49      0.01     72.64
12:39:30 PM     all     23.88      0.00      0.89      1.21      0.01     74.01
12:40:30 PM     all      6.00      0.00      2.59     16.12      0.05     75.24
12:41:30 PM     all      9.33      0.00      2.22     18.77      0.15     69.54
12:42:30 PM     all      7.35      0.00      3.35     14.44      0.27     74.59
12:43:30 PM     all      3.51      0.00      1.73     18.13      0.16     76.48
12:44:30 PM     all      5.65      0.00      2.35     16.06      0.10     75.83
12:45:30 PM     all      8.60      0.00      2.07     12.99      0.11     76.23
12:46:30 PM     all      0.71      0.00      0.28      0.00      0.02     98.99
12:47:30 PM     all     14.62      0.00      1.92      0.09      0.10     83.28
12:48:30 PM     all     19.26      0.00      1.45      2.09      0.02     77.19
12:49:30 PM     all     24.70      0.00      9.86      2.13      1.08     62.23
12:50:30 PM     all     16.29      0.00      6.44     13.79      0.43     63.06
12:51:30 PM     all      7.19      0.00      1.21      1.45      0.02     90.14
12:52:30 PM     all     11.73      0.00      5.13      4.71      0.06     78.37
12:53:30 PM     all     22.06      0.00      0.55      0.00      0.01     77.39
12:54:30 PM     all     16.26      0.00      1.76      7.28      0.03     74.67
12:55:30 PM     all      5.17      0.00      2.31     12.80      0.15     79.56
12:56:30 PM     all     16.13      0.00      2.61      5.86      0.09     75.31
