# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl3;60;1440260190;-4980.12;0.00;4936.73
pgxl3;60;1440260250;-24081.47;0.00;22137.97
pgxl3;60;1440260310;2778.82;0.00;-1698.55
pgxl3;60;1440260370;-475.28;0.00;6.02
pgxl3;60;1440260430;-484.38;0.00;10.85
pgxl3;60;1440260490;-520.90;0.00;41.07
pgxl3;60;1440260550;-518.15;0.00;50.02
pgxl3;60;1440260610;-519.47;0.00;45.60
pgxl3;60;1440260670;-241.43;0.00;-229.68
pgxl3;60;1440260730;-84.27;0.00;-367.72
pgxl3;60;1440260790;84.30;0.00;-531.50
pgxl3;60;1440260850;-81.88;0.00;-353.70
pgxl3;60;1440260910;8.97;0.00;-442.68
pgxl3;60;1440260970;36.78;0.00;-153.00
pgxl3;60;1440261030;46.55;0.00;-950.07
pgxl3;60;1440261090;-65.10;0.00;-1438.10
pgxl3;60;1440261150;2230.22;0.00;5285.88
pgxl3;60;1440261210;-2125.85;0.00;2023.58
pgxl3;60;1440261270;-69.13;0.00;103.35
pgxl3;60;1440261330;-4.53;0.00;101.12
pgxl3;60;1440261390;-6.73;0.00;-405.80
pgxl3;60;1440261450;25.98;0.00;-2848.63
pgxl3;60;1440261510;-43.67;0.00;-3226.17
pgxl3;60;1440261570;67.92;0.00;20.88
pgxl3;60;1440261630;866.67;0.00;-728.18
pgxl3;60;1440261690;7030.47;0.00;-4184.27
pgxl3;60;1440261750;-7919.72;0.00;7918.85
pgxl3;60;1440261810;-11.13;0.00;43.90
pgxl3;60;1440261870;25.38;0.00;-28.35
pgxl3;60;1440261930;4794.23;0.00;-4767.00
pgxl3;60;1440261990;-134.97;0.00;117.83
pgxl3;60;1440262050;-970.22;0.00;1123.97
pgxl3;60;1440262110;2294.70;0.00;-637.82
pgxl3;60;1440262170;-2621.98;0.00;1548.45
pgxl3;60;1440262230;-3402.08;0.00;4400.22
pgxl3;60;1440262290;-52.63;0.00;46.95
pgxl3;60;1440262350;2886.82;0.00;-3000.58
pgxl3;60;1440262410;844.43;0.00;1.27
pgxl3;60;1440262470;-3685.70;0.00;3670.00
pgxl3;60;1440262530;5679.78;0.00;-5648.72
pgxl3;60;1440262590;-3786.40;0.00;3786.88
