Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.13      0.00      1.08     10.40      0.05     87.34
12:17:30 PM     all      3.37      0.00      2.56     15.60      0.07     78.41
12:18:30 PM     all     25.16      0.00      2.70      6.44      0.13     65.57
12:19:30 PM     all     13.46      0.00      0.74      2.18      0.06     83.56
12:20:30 PM     all     12.89      0.00      0.75      0.03      0.05     86.28
12:21:30 PM     all     13.24      0.00      0.63      0.00      0.05     86.07
12:22:30 PM     all     13.56      0.00      0.68      0.02      0.06     85.68
12:23:30 PM     all     13.35      0.00      0.67      0.01      0.05     85.92
12:24:30 PM     all     13.83      0.00      0.66      0.11      0.05     85.35
12:25:30 PM     all     14.21      0.00      0.73      0.28      0.06     84.72
12:26:30 PM     all     14.15      0.00      0.82      1.65      0.06     83.32
12:27:30 PM     all     13.56      0.00      0.92      3.15      0.06     82.31
12:28:30 PM     all     13.33      0.00      0.91      3.29      0.06     82.41
12:29:30 PM     all      1.95      0.00      0.32     21.36      0.08     76.29
12:30:30 PM     all      2.90      0.00      0.69     22.97      0.15     73.30
12:31:30 PM     all     27.84      0.00      1.06      1.94      0.05     69.10
12:32:30 PM     all     39.33      0.00      4.14      8.52      0.34     47.66
12:33:30 PM     all     41.89      0.00      4.76     10.07      0.40     42.88
12:34:30 PM     all     42.79      0.00      4.78      8.84      0.39     43.20
12:35:30 PM     all     42.08      0.00      4.76      7.83      0.38     44.95
12:36:30 PM     all     15.38      0.00      4.82     12.99      0.13     66.67
12:37:30 PM     all     27.89      0.00      8.74      9.94      0.16     53.27
12:38:30 PM     all     18.15      0.00      1.57      7.50      0.02     72.76
12:39:30 PM     all     24.06      0.00      0.80      1.05      0.01     74.08
12:40:30 PM     all      5.81      0.00      2.35     16.86      0.03     74.96
12:41:30 PM     all      9.85      0.00      2.32     19.77      0.13     67.92
12:42:30 PM     all      7.29      0.00      3.21     16.39      0.27     72.84
12:43:30 PM     all      3.25      0.00      1.58     19.15      0.09     75.93
12:44:30 PM     all      4.94      0.00      1.97     17.41      0.06     75.62
12:45:30 PM     all      9.54      0.00      2.36     12.28      0.06     75.75
12:46:30 PM     all      1.16      0.00      0.36      0.23      0.01     98.25
12:47:30 PM     all     14.16      0.00      1.60      0.16      0.08     84.00
12:48:30 PM     all     20.26      0.00      1.42      2.14      0.02     76.16
12:49:30 PM     all     10.77      0.00      1.77      1.82      0.06     85.58
12:50:30 PM     all      4.31      0.00      1.00     12.90      0.07     81.72
12:51:30 PM     all      7.39      0.00      1.15      2.64      0.01     88.81
12:52:30 PM     all     11.93      0.00      5.24      5.21      0.04     77.58
12:53:30 PM     all     22.04      0.00      0.54      0.02      0.00     77.40
12:54:30 PM     all     16.17      0.00      1.59      7.30      0.02     74.92
12:55:30 PM     all      5.32      0.00      2.17     12.52      0.13     79.85
12:56:30 PM     all     16.00      0.00      2.61      6.90      0.08     74.40
