# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl4;60;1440257523;29500620;1487200;4.80;0;1115864;9035896;29.16;456180;740288;112112
pgxl4;60;1440257583;28415136;2572684;8.30;0;2049688;9202052;29.70;1176192;1080344;278500
pgxl4;60;1440257643;27414024;3573796;11.53;0;2961924;9282168;29.95;1832704;1395120;599304
pgxl4;60;1440257703;26419532;4568288;14.74;0;3858380;9346396;30.16;2496080;1695760;340368
pgxl4;60;1440257763;25044684;5943136;19.18;0;4670684;9890792;31.92;3647632;1889916;380964
pgxl4;60;1440257823;23890148;7097672;22.90;0;5743632;10038492;32.39;4669816;1982696;440592
pgxl4;60;1440257883;22525036;8462784;27.31;0;6908952;10093952;32.57;6125904;1868048;456152
pgxl4;60;1440257943;21831384;9156436;29.55;0;7627220;10046888;32.42;6835620;1831940;604600
pgxl4;60;1440258003;21975588;9012232;29.08;0;8332576;9167516;29.58;6733248;1771680;427636
pgxl4;60;1440258063;21249020;9738800;31.43;0;9033440;9170628;29.59;7453596;1758124;397576
pgxl4;60;1440258123;20509240;10478580;33.82;0;9752704;9170820;29.59;8211888;1718452;284392
pgxl4;60;1440258183;19713080;11274740;36.38;0;10459280;9262268;29.89;8974692;1731212;229176
pgxl4;60;1440258243;16709772;14278048;46.08;0;12885660;9996852;32.26;10223092;3455876;290776
pgxl4;60;1440258303;14107892;16879928;54.47;0;13878332;11439424;36.92;12618784;3597648;666092
pgxl4;60;1440258363;14455128;16532692;53.35;0;15672552;9168824;29.59;11110116;4746716;1570012
pgxl4;60;1440258423;11311072;19676748;63.50;0;16863788;11148252;35.98;13808640;5132048;595748
pgxl4;60;1440258483;9806944;21180876;68.35;0;18179604;11248324;36.30;17544664;2885116;351004
pgxl4;60;1440258543;10249096;20738724;66.93;0;18684820;10283172;33.18;17082060;2893896;336032
pgxl4;60;1440258603;9585436;21402384;69.07;0;19186080;10428112;33.65;18052996;2575516;52836
pgxl4;60;1440258663;10347964;20639856;66.61;0;19674752;9159908;29.56;17286072;2569084;379620
pgxl4;60;1440258723;9830040;21157780;68.28;0;20178120;9160292;29.56;17783904;2574700;362776
pgxl4;60;1440258783;9332976;21654844;69.88;0;20666656;9154732;29.54;18279792;2565092;345012
pgxl4;60;1440258843;8843500;22144320;71.46;0;21167036;9126260;29.45;18832084;2499284;318676
pgxl4;60;1440258903;8349660;22638160;73.06;0;21654272;9120300;29.43;19387752;2427500;239552
pgxl4;60;1440258963;7807464;23180356;74.80;0;22189816;9110904;29.40;19928356;2418204;224748
pgxl4;60;1440259023;7293168;23694652;76.46;0;22689912;9110904;29.40;20423688;2423184;235604
pgxl4;60;1440259083;6798352;24189468;78.06;0;23177540;9104820;29.38;21014468;2316380;190964
pgxl4;60;1440259143;6281560;24706260;79.73;0;23680620;9104820;29.38;21510248;2323340;127364
pgxl4;60;1440259203;5830980;25156840;81.18;0;24168620;9056988;29.23;22133588;2142836;86868
pgxl4;60;1440259263;5308072;25679748;82.87;0;24701640;9032952;29.15;22641160;2145312;393128
pgxl4;60;1440259323;4757616;26230204;84.65;0;25236736;9032832;29.15;23188276;2133684;331956
pgxl4;60;1440259383;4635304;26352516;85.04;0;25356512;9031808;29.15;23314716;2126864;6720300
pgxl4;60;1440259443;232132;30755688;99.25;0;25639560;14529884;46.89;23711592;6115320;2489192
pgxl4;60;1440259503;223548;30764272;99.28;0;24594836;15214956;49.10;20218620;9619612;88
pgxl4;60;1440259563;235428;30752392;99.24;0;9235620;34036468;109.84;25123376;5078648;72
pgxl4;60;1440259623;6142172;24845648;80.18;0;9547780;27186596;87.73;18550744;5748908;1959840
pgxl4;60;1440259683;6591416;24396404;78.73;0;14250328;20868792;67.35;13303300;10425980;946976
pgxl4;60;1440259743;15949660;15038160;48.53;0;14285948;9048360;29.20;3926776;10461472;72
pgxl4;60;1440259803;13555008;17432812;56.26;0;16612684;10107356;32.62;6232136;10491440;943476
pgxl4;60;1440259863;10512092;20475728;66.08;0;19579300;10105576;32.61;9206008;10484304;1618104
pgxl4;60;1440259923;7872812;23115008;74.59;0;22153492;10105576;32.61;11746316;10517888;3349396
pgxl4;60;1440259983;5904244;25083576;80.95;0;24124976;10102296;32.60;12096784;12137016;76
pgxl4;60;1440260043;3432272;27555548;88.92;0;25575660;10086816;32.55;22934692;3770004;72
