Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

11:31:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:03 AM     all      4.51      0.00      2.48      1.70      0.05     91.26
11:33:03 AM     all      4.93      0.00      1.32      3.23      0.08     90.45
11:34:03 AM     all     16.88      0.00      1.46      3.02      0.07     78.57
11:35:03 AM     all      6.88      0.00      1.64      7.01      0.08     84.39
11:36:03 AM     all      5.59      0.00      1.62      5.65      0.08     87.05
11:37:03 AM     all     35.55      0.00      2.29      4.49      0.06     57.62
11:38:03 AM     all     37.02      0.00      2.19      5.25      0.07     55.48
11:39:03 AM     all     52.07      0.00      1.95      2.78      0.06     43.14
11:40:03 AM     all      6.06      0.00      1.51      3.79      0.08     88.56
11:41:03 AM     all      5.17      0.00      1.45      3.77      0.08     89.53
11:42:03 AM     all      5.27      0.00      1.47      3.43      0.08     89.74
11:43:03 AM     all      5.44      0.00      1.34      3.86      0.08     89.28
11:44:03 AM     all      9.15      0.00      1.99      2.70      0.11     86.06
11:45:03 AM     all     45.90      0.00      3.18     13.70      0.09     37.14
11:46:03 AM     all     34.46      0.00      4.00     23.77      0.09     37.68
11:47:03 AM     all     57.80      0.00      4.59     18.66      0.05     18.90
11:48:03 AM     all     66.41      0.00      4.24      4.81      0.06     24.48
11:49:03 AM     all     56.51      0.00      1.41      3.88      0.08     38.11
11:50:03 AM     all     32.14      0.00      1.06      1.89      0.10     64.81
11:51:03 AM     all     15.60      0.00      0.88      1.00      0.10     82.42
11:52:03 AM     all      5.48      0.00      0.84      1.84      0.11     91.73
11:53:03 AM     all      5.50      0.00      0.81      1.68      0.11     91.90
11:54:03 AM     all      5.56      0.00      0.87      2.72      0.12     90.73
11:55:03 AM     all      5.57      0.00      0.86      2.04      0.11     91.42
11:56:03 AM     all      6.30      0.00      1.03      2.04      0.11     90.52
11:57:03 AM     all      5.85      0.00      0.90      1.78      0.11     91.36
11:58:03 AM     all      5.70      0.00      0.92      1.92      0.11     91.35
11:59:03 AM     all      5.64      0.00      0.89      2.24      0.11     91.13
12:00:03 PM     all      9.76      0.00      0.95      2.02      0.11     87.17
12:01:03 PM     all     32.61      0.00      1.12      1.58      0.09     64.59
12:02:03 PM     all     13.48      0.00      0.96      2.12      0.10     83.35
12:03:03 PM     all      4.14      0.00      2.24     32.44      0.06     61.13
12:04:03 PM     all     17.46      0.00      1.80     32.74      0.04     47.96
12:05:03 PM     all     26.50      0.00      4.07     35.96      0.03     33.45
12:06:03 PM     all     85.23      0.00     14.43      0.04      0.00      0.30
12:07:03 PM     all     87.15      0.00      3.83      8.99      0.01      0.02
12:08:03 PM     all     26.86      0.00      2.51     34.42      0.04     36.17
12:09:03 PM     all      0.02      0.00      0.60     11.13      0.02     88.23
12:10:03 PM     all      0.64      0.00      0.87     18.40      0.03     80.06
12:11:03 PM     all      0.67      0.00      0.92     23.96      0.04     74.42
12:12:03 PM     all      0.73      0.00      1.00     23.46      0.05     74.76
12:13:03 PM     all      1.88      0.00      1.69     21.48      0.04     74.92
12:14:03 PM     all     24.21      0.00      0.89      0.05      0.00     74.84
