# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl6;60;1440257523;eth0;788.57;451.08;6805.05;30.91;0.00;0.00;0.00
pgxl6;60;1440257523;lo;14.87;14.87;3.17;3.17;0.00;0.00;0.00
pgxl6;60;1440257583;eth0;1235.73;764.00;10749.46;51.75;0.00;0.00;0.00
pgxl6;60;1440257583;lo;13.75;13.75;2.67;2.67;0.00;0.00;0.00
pgxl6;60;1440257643;eth0;1213.20;808.85;10525.78;54.91;0.00;0.00;0.00
pgxl6;60;1440257643;lo;13.58;13.58;2.60;2.60;0.00;0.00;0.00
pgxl6;60;1440257703;eth0;1212.78;856.72;10511.75;58.42;0.00;0.00;0.00
pgxl6;60;1440257703;lo;13.82;13.82;2.66;2.66;0.00;0.00;0.00
pgxl6;60;1440257763;eth0;1217.58;911.17;10551.60;109.15;0.00;0.00;0.00
pgxl6;60;1440257763;lo;11.82;11.82;2.32;2.32;0.00;0.00;0.00
pgxl6;60;1440257823;eth0;1222.97;892.45;10639.44;90.31;0.00;0.00;0.00
pgxl6;60;1440257823;lo;15.68;15.68;2.79;2.79;0.00;0.00;0.00
pgxl6;60;1440257883;eth0;1249.87;919.10;10824.64;81.50;0.00;0.00;0.00
pgxl6;60;1440257883;lo;10.63;10.63;2.13;2.13;0.00;0.00;0.00
pgxl6;60;1440257943;eth0;1234.63;913.27;10719.33;91.75;0.00;0.00;0.00
pgxl6;60;1440257943;lo;6.65;6.65;1.42;1.42;0.00;0.00;0.00
pgxl6;60;1440258003;eth0;1251.78;922.33;10877.49;110.87;0.00;0.00;0.00
pgxl6;60;1440258003;lo;5.82;5.82;1.25;1.25;0.00;0.00;0.00
pgxl6;60;1440258063;eth0;1232.63;910.22;10691.79;61.82;0.00;0.00;0.00
pgxl6;60;1440258063;lo;5.23;5.23;1.14;1.14;0.00;0.00;0.00
pgxl6;60;1440258123;eth0;1254.22;920.97;10849.50;62.45;0.00;0.00;0.00
pgxl6;60;1440258123;lo;13.20;13.20;2.19;2.19;0.00;0.00;0.00
pgxl6;60;1440258183;eth0;1264.20;915.18;10872.40;61.98;0.00;0.00;0.00
pgxl6;60;1440258183;lo;7.87;7.87;1.67;1.67;0.00;0.00;0.00
pgxl6;60;1440258243;eth0;1272.98;942.05;10745.97;62.99;0.00;0.00;0.00
pgxl6;60;1440258243;lo;6.85;6.85;1.70;1.70;0.00;0.00;0.00
pgxl6;60;1440258303;eth0;1081.55;842.82;8853.91;55.29;0.00;0.00;0.00
pgxl6;60;1440258303;lo;6.07;6.07;1.53;1.53;0.00;0.00;0.00
pgxl6;60;1440258363;eth0;782.63;582.18;6436.01;97.30;0.00;0.00;0.00
pgxl6;60;1440258363;lo;6.52;6.52;1.62;1.62;0.00;0.00;0.00
pgxl6;60;1440258423;eth0;890.05;489.88;7480.00;32.20;0.00;0.00;0.00
pgxl6;60;1440258423;lo;12.25;12.25;2.24;2.24;0.00;0.00;0.00
pgxl6;60;1440258483;eth0;1121.47;983.60;9074.74;64.04;0.00;0.00;0.00
pgxl6;60;1440258483;lo;15.40;15.40;2.56;2.56;0.00;0.00;0.00
pgxl6;60;1440258543;eth0;981.08;905.95;7827.41;89.59;0.00;0.00;0.00
