ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,909,0,1192,41366,436835,10595,0,0,0
946684800,6,18550,18,247846841,545077751,10933532913,1606513475,367592625,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,911,0,1197,41436,437837,10606,0,0,0
946684800,28,18611,18,247846979,545081321,10933538711,1606515007,367592626,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,913,0,1203,41505,438839,10617,0,0,0
946684800,25,18626,18,247846979,545084459,10933544242,1606516293,367592626,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,915,0,1203,41580,439841,10628,0,0,0
946684800,25,18649,18,247846991,545088212,10933550483,1606517916,367592626,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,917,0,1218,41640,440843,10639,0,0,0
946684800,28,18669,18,247846994,545091092,10933555480,1606519035,367592626,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,919,0,1249,41684,441845,10650,0,0,0
946684800,100,18832,18,249103147,545126544,10944957055,1617904734,367592627,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,921,0,1249,41759,442847,10661,0,0,0
946684800,100,18991,18,250886877,551342007,10979462724,1621404421,367592627,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,923,0,1264,41819,443849,10672,0,0,0
946684800,101,19007,18,250886877,551344840,10979467697,1621405518,367592627,409,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,925,0,1264,41894,444851,10683,0,0,0
946684800,99,19072,18,252842808,551995103,11076818064,1625220276,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,927,0,1264,41969,445853,10694,0,0,0
946684800,100,19087,18,252842808,551997714,11076822933,1625221269,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,929,0,1279,42029,446855,10705,0,0,0
946684800,99,19133,18,253058273,552055052,11087233675,1625626385,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,931,0,1279,42104,447857,10716,0,0,0
946684800,100,19191,18,253128702,552417584,11088047178,1625666901,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,933,0,1294,42164,448859,10727,0,0,0
946684800,99,19209,18,253128705,552421074,11088053291,1625668398,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,935,0,1312,42221,449861,10738,0,0,0
946684800,99,19244,18,256794272,567423376,11404231866,1681960728,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,937,0,1330,42278,450863,10749,0,0,0
946684800,98,19265,18,258188251,580516981,11529723786,1732374189,367592628,410,853772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,939,0,1348,42335,451865,10760,0,0,0
946684800,99,19366,18,261765360,583671057,11558115250,1745748510,367592629,410,853772
