# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl2;60;1440262743;225148;30762672;99.27;0;28378384;11187920;36.10;11683368;18377444;777044
pgxl2;60;1440262803;209144;30778676;99.33;0;28212292;11270528;36.37;11541552;18435780;221616
pgxl2;60;1440262863;532808;30455012;98.28;0;27799496;11314216;36.51;11481352;18129764;6492
pgxl2;60;1440262923;213844;30773976;99.31;0;27969204;11463428;36.99;14538420;15385096;100540
pgxl2;60;1440262983;1579148;29408672;94.90;0;26287292;11590192;37.40;16410164;11834696;456
pgxl2;60;1440263043;208364;30779456;99.33;0;27621864;11308484;36.49;13613504;15691712;708
pgxl2;60;1440263103;221340;30766480;99.29;0;27242224;11657560;37.62;14136172;15130652;265980
pgxl2;60;1440263163;220548;30767272;99.29;0;27318224;11579264;37.37;12396116;16869232;118060
pgxl2;60;1440263223;227540;30760280;99.27;0;27237112;11669368;37.66;12291416;16970256;519232
pgxl2;60;1440263283;224416;30763404;99.28;0;27441232;11428508;36.88;12218876;17026544;388640
pgxl2;60;1440263343;237204;30750616;99.23;0;27020412;11824688;38.16;11357816;17851480;228972
pgxl2;60;1440263403;220700;30767120;99.29;0;26995248;11869500;38.30;11391120;17833472;14864
pgxl2;60;1440263463;219472;30768348;99.29;0;27421712;11446740;36.94;12723156;16503528;404816
pgxl2;60;1440263523;1658976;29328844;94.65;0;25844028;11595648;37.42;15758732;12030160;52
pgxl2;60;1440263583;230772;30757048;99.26;0;27406720;11418072;36.85;15320524;13882060;426792
pgxl2;60;1440263643;605784;30382036;98.05;0;26818504;11769376;37.98;19368080;9534308;636
pgxl2;60;1440263703;239332;30748488;99.23;0;26573376;12062324;38.93;17260952;11718112;96988
pgxl2;60;1440263763;219444;30768376;99.29;0;26057504;12525712;40.42;14847028;14058896;247036
pgxl2;60;1440263823;226048;30761772;99.27;0;26572424;11999584;38.72;18076924;10823664;0
pgxl2;60;1440263883;216508;30771312;99.30;0;26187700;12400920;40.02;18663620;10245580;12
pgxl2;60;1440263943;215076;30772744;99.31;0;26040640;12554440;40.51;19854836;9053668;12
pgxl2;60;1440264003;219384;30768436;99.29;0;25297460;13270468;42.82;16602564;12288380;325396
pgxl2;60;1440264063;233072;30754748;99.25;0;25171376;13377780;43.17;14499152;14374548;112780
pgxl2;60;1440264123;2726612;28261208;91.20;0;22958624;12933208;41.74;12454256;13795744;58796
pgxl2;60;1440264183;229552;30758268;99.26;0;25240112;13094808;42.26;13551508;15115828;60124
pgxl2;60;1440264243;414420;30573400;98.66;0;25056860;13172032;42.51;13529524;14945764;538568
pgxl2;60;1440264303;311332;30676488;99.00;0;24911032;13347840;43.07;14290292;14310612;141588
pgxl2;60;1440264363;306532;30681288;99.01;0;24661592;13598236;43.88;14255896;14366908;839388
pgxl2;60;1440264423;364368;30623452;98.82;0;23680992;14545700;46.94;14389728;14172952;135176
pgxl2;60;1440264483;309684;30678136;99.00;0;23320336;14944156;48.23;14589820;14026724;55964
pgxl2;60;1440264543;216456;30771364;99.30;0;23262628;15098316;48.72;14736724;13976572;269444
pgxl2;60;1440264603;218500;30769320;99.29;0;23551164;14795460;47.75;14595836;14109384;749576
pgxl2;60;1440264663;280976;30706844;99.09;0;23355916;14902356;48.09;14623212;13993224;218176
pgxl2;60;1440264723;297004;30690816;99.04;0;24392464;13858648;44.72;15336808;13263800;425980
pgxl2;60;1440264783;209464;30778356;99.32;0;24384120;13944412;45.00;14147404;14529860;347896
pgxl2;60;1440264843;224616;30763204;99.28;0;25304112;13825052;44.61;18584776;10999296;321908
pgxl2;60;1440264903;214432;30773388;99.31;0;25247244;13891320;44.83;18805648;10791640;192840
pgxl2;60;1440264963;220736;30767084;99.29;0;25161184;13966848;45.07;18693724;10893272;945096
pgxl2;60;1440265023;224604;30763216;99.28;0;24912024;14223028;45.90;18937848;10643476;70988
pgxl2;60;1440265083;1528424;29459396;95.07;0;23498016;14349460;46.31;19141124;9145404;2500
pgxl2;60;1440265143;235244;30752576;99.24;0;25453600;13686740;44.17;19043964;10539380;12
pgxl2;60;1440265203;227876;30759944;99.26;0;26419612;12742484;41.12;18103784;11501392;576
pgxl2;60;1440265263;216088;30771732;99.30;0;26321780;12853156;41.48;18136128;11479748;144160
pgxl2;60;1440265323;250552;30737268;99.19;0;26119084;13176152;42.52;21480984;8228112;87492
pgxl2;60;1440265383;225268;30762552;99.27;0;26026876;13194040;42.58;20821224;8847268;330952
pgxl2;60;1440265443;805388;30182432;97.40;0;26951632;11629452;37.53;21493716;7543736;86820
pgxl2;60;1440265503;229832;30757988;99.26;0;27473752;11648860;37.59;21928916;7649812;147444
pgxl2;60;1440265563;219840;30767980;99.29;0;27468348;11661812;37.63;22303336;7284128;71916
pgxl2;60;1440265623;210052;30777768;99.32;0;27074272;12068732;38.95;22947556;6658720;17868
pgxl2;60;1440265683;211504;30776316;99.32;0;26962220;12180060;39.31;24042340;5560692;14504
pgxl2;60;1440265743;216780;30771040;99.30;0;26864196;12266840;39.59;22639404;6953936;685744
pgxl2;60;1440265803;749452;30238368;97.58;0;26028728;12572776;40.57;24459372;4602688;200
pgxl2;60;1440265863;523656;30464164;98.31;0;26033856;12794512;41.29;24709708;4577852;12480
pgxl2;60;1440265923;229224;30758596;99.26;0;26628348;12492276;40.31;22080268;7500912;2580
pgxl2;60;1440265983;232504;30755316;99.25;0;26223716;12855608;41.49;21397624;8129492;848
pgxl2;60;1440266043;210560;30777260;99.32;0;26130500;12824484;41.39;20857992;8532880;139144
pgxl2;60;1440266103;230092;30757728;99.26;0;25693116;13225536;42.68;20487440;8857748;131184
pgxl2;60;1440266163;228332;30759488;99.26;0;24959556;13936456;44.97;20879352;8446496;153092
pgxl2;60;1440266223;1082136;29905684;96.51;0;24651180;13383432;43.19;20370272;8099296;8860
pgxl2;60;1440266283;229076;30758744;99.26;0;25076540;13809556;44.56;21287708;8030312;119432
pgxl2;60;1440266343;211636;30776184;99.32;0;24874744;14030904;45.28;21570400;7762580;8896
pgxl2;60;1440266403;214576;30773244;99.31;0;24391096;14570296;47.02;21662400;7662660;88560
