# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440257523;827356;30160464;97.33;0;28219428;10725868;34.61;14467368;14597920;96
pgxl;60;1440257583;225396;30762424;99.27;0;28554176;11057580;35.68;14696568;14922452;44
pgxl;60;1440257643;212936;30774884;99.31;0;28304976;11438076;36.91;14967600;14660556;44
pgxl;60;1440257703;218964;30768856;99.29;0;28132164;11594552;37.42;15134536;14451720;56
pgxl;60;1440257763;229796;30758024;99.26;0;28093880;11547544;37.26;15195356;14386664;68
pgxl;60;1440257823;230528;30757292;99.26;0;28014464;11697572;37.75;15445284;14145976;68
pgxl;60;1440257883;216076;30771744;99.30;0;28016784;11674276;37.67;15513948;14091420;56
pgxl;60;1440257943;219020;30768800;99.29;0;27951484;11792808;38.06;15545900;14058168;60
pgxl;60;1440258003;218140;30769680;99.30;0;27945772;11798888;38.08;15440288;14167584;428
pgxl;60;1440258063;230260;30757560;99.26;0;27916196;11883360;38.35;15480740;14137808;44
pgxl;60;1440258123;213976;30773844;99.31;0;27924344;11905344;38.42;15518896;14143240;832
pgxl;60;1440258183;218460;30769360;99.30;0;28272420;11398208;36.78;15181984;14491344;56
pgxl;60;1440258243;209508;30778312;99.32;0;29109492;10232332;33.02;14422472;15328072;52
pgxl;60;1440258303;236156;30751664;99.24;0;29066452;10215720;32.97;14451776;15284496;56
pgxl;60;1440258363;225176;30762644;99.27;0;28819840;10648332;34.36;14719724;15036768;0
pgxl;60;1440258423;227040;30760780;99.27;0;28835540;10647720;34.36;14719064;15052228;56
pgxl;60;1440258483;232528;30755292;99.25;0;28854700;10617132;34.26;14611904;15175044;52
pgxl;60;1440258543;209700;30778120;99.32;0;28884920;10613768;34.25;14181536;15634548;584
pgxl;60;1440258603;218952;30768868;99.29;0;28876044;10613772;34.25;14149712;15657620;68
pgxl;60;1440258663;208228;30779592;99.33;0;28891576;10602204;34.21;14122336;15698852;40
pgxl;60;1440258723;229568;30758252;99.26;0;28871292;10602208;34.21;14089920;15710824;52
pgxl;60;1440258783;211436;30776384;99.32;0;28889752;10602216;34.21;14069888;15749604;44
pgxl;60;1440258843;231440;30756380;99.25;0;28870748;10602208;34.21;14042224;15758400;48
pgxl;60;1440258903;211688;30776132;99.32;0;28893180;10602204;34.21;14009664;15813060;44
pgxl;60;1440258963;225712;30762108;99.27;0;28880352;10602204;34.21;13991532;15818732;44
pgxl;60;1440259023;211488;30776332;99.32;0;28896312;10602208;34.21;13969876;15856996;44
pgxl;60;1440259083;225184;30762636;99.27;0;28884416;10602336;34.21;13954228;15860892;48
pgxl;60;1440259143;213948;30773872;99.31;0;28899604;10602332;34.21;13954488;15875428;48
pgxl;60;1440259203;222860;30764960;99.28;0;28890544;10602332;34.21;13954804;15866448;64
pgxl;60;1440259263;224116;30763704;99.28;0;28889944;10602340;34.21;13955436;15865468;56
pgxl;60;1440259323;225784;30762036;99.27;0;29091884;10275012;33.16;13755288;16067112;44
pgxl;60;1440259383;437512;30550308;98.59;0;29473580;9411892;30.37;13161492;16448584;48
pgxl;60;1440259443;438548;30549272;98.58;0;29473824;9411832;30.37;13161884;16448572;76
pgxl;60;1440259503;439020;30548800;98.58;0;29474216;9400556;30.34;13161360;16448708;252
pgxl;60;1440259563;438072;30549748;98.59;0;29474424;9400560;30.34;13161668;16448660;36
pgxl;60;1440259623;439168;30548652;98.58;0;29474680;9389436;30.30;13160536;16448676;716
pgxl;60;1440259683;442808;30545012;98.57;0;29474948;9367148;30.23;13157856;16448704;100
pgxl;60;1440259743;446924;30540896;98.56;0;29475208;9344892;30.16;13155316;16448696;136
pgxl;60;1440259803;448032;30539788;98.55;0;29475428;9333764;30.12;13154332;16448648;52
pgxl;60;1440259863;447228;30540592;98.56;0;29475712;9333736;30.12;13154340;16448716;40
pgxl;60;1440259923;446840;30540980;98.56;0;29475984;9333736;30.12;13154632;16448756;40
pgxl;60;1440259983;447204;30540616;98.56;0;29476240;9333744;30.12;13154880;16448780;40
pgxl;60;1440260043;446996;30540824;98.56;0;29476492;9333732;30.12;13155328;16448768;36
