# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440257523;-9501.22;0.00;5878.04
pgxl;60;1440257583;-2508.17;0.00;1394.78
pgxl;60;1440257643;-51.92;0.00;-1038.33
pgxl;60;1440257703;25.12;0.00;-720.05
pgxl;60;1440257763;45.13;0.00;-159.49
pgxl;60;1440257823;3.05;0.00;-330.84
pgxl;60;1440257883;-60.21;0.00;9.67
pgxl;60;1440257943;12.27;0.00;-272.08
pgxl;60;1440258003;-3.67;0.00;-23.80
pgxl;60;1440258063;50.48;0.00;-123.19
pgxl;60;1440258123;-67.85;0.00;33.95
pgxl;60;1440258183;18.68;0.00;1450.32
pgxl;60;1440258243;-37.30;0.00;3487.80
pgxl;60;1440258303;111.01;0.00;-179.30
pgxl;60;1440258363;-45.75;0.00;-1027.55
pgxl;60;1440258423;7.77;0.00;65.41
pgxl;60;1440258483;22.87;0.00;79.83
pgxl;60;1440258543;-95.12;0.00;125.92
pgxl;60;1440258603;38.55;0.00;-36.98
pgxl;60;1440258663;-44.68;0.00;64.72
pgxl;60;1440258723;88.92;0.00;-84.52
pgxl;60;1440258783;-75.54;0.00;76.90
pgxl;60;1440258843;83.35;0.00;-79.18
pgxl;60;1440258903;-82.30;0.00;93.47
pgxl;60;1440258963;58.43;0.00;-53.45
pgxl;60;1440259023;-59.27;0.00;66.50
pgxl;60;1440259083;57.07;0.00;-49.57
pgxl;60;1440259143;-46.82;0.00;63.28
pgxl;60;1440259203;37.13;0.00;-37.75
pgxl;60;1440259263;5.23;0.00;-2.50
pgxl;60;1440259323;6.95;0.00;841.42
pgxl;60;1440259383;882.20;0.00;1590.40
pgxl;60;1440259443;4.32;0.00;1.02
pgxl;60;1440259503;1.97;0.00;1.63
pgxl;60;1440259563;-3.95;0.00;0.87
pgxl;60;1440259623;4.57;0.00;1.07
pgxl;60;1440259683;15.17;0.00;1.12
pgxl;60;1440259743;17.15;0.00;1.08
pgxl;60;1440259803;4.62;0.00;0.92
pgxl;60;1440259863;-3.35;0.00;1.18
pgxl;60;1440259923;-1.62;0.00;1.13
pgxl;60;1440259983;1.52;0.00;1.07
pgxl;60;1440260043;-0.87;0.00;1.05
