Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

11:31:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:03 AM     all      4.77      0.00      2.67      2.39      0.05     90.12
11:33:03 AM     all      4.57      0.00      1.29      2.68      0.07     91.38
11:34:03 AM     all     17.26      0.00      1.60      4.02      0.07     77.05
11:35:03 AM     all      6.11      0.00      1.57      6.74      0.08     85.50
11:36:03 AM     all      7.47      0.00      1.58      3.89      0.08     86.98
11:37:03 AM     all     44.34      0.00      2.23      3.31      0.06     50.07
11:38:03 AM     all     36.70      0.00      2.19      5.74      0.06     55.32
11:39:03 AM     all     53.39      0.00      1.86      2.96      0.05     41.74
11:40:03 AM     all      5.56      0.00      1.44      3.54      0.08     89.38
11:41:03 AM     all      5.07      0.00      1.40      3.42      0.08     90.02
11:42:03 AM     all      4.99      0.00      1.38      3.47      0.08     90.08
11:43:03 AM     all      5.27      0.00      1.37      3.54      0.08     89.74
11:44:03 AM     all      8.96      0.00      1.95      2.72      0.11     86.25
11:45:03 AM     all     44.67      0.00      2.91     12.29      0.08     40.04
11:46:03 AM     all     33.53      0.00      3.98     23.19      0.09     39.20
11:47:03 AM     all     58.53      0.00      4.89     13.82      0.05     22.71
11:48:03 AM     all     65.49      0.00      3.99      7.01      0.06     23.45
11:49:03 AM     all     54.32      0.00      1.39      3.96      0.07     40.26
11:50:03 AM     all     32.02      0.00      1.02      1.42      0.08     65.45
11:51:03 AM     all     15.43      0.00      0.90      1.95      0.12     81.60
11:52:03 AM     all      5.31      0.00      0.82      1.69      0.14     92.04
11:53:03 AM     all      5.34      0.00      0.83      1.70      0.14     91.99
11:54:03 AM     all      5.19      0.00      0.85      1.89      0.14     91.93
11:55:03 AM     all      5.17      0.00      0.82      2.12      0.14     91.74
11:56:03 AM     all      5.57      0.00      0.87      2.57      0.15     90.84
11:57:03 AM     all      5.15      0.00      0.83      1.56      0.14     92.32
11:58:03 AM     all      5.06      0.00      0.83      2.56      0.14     91.40
11:59:03 AM     all      5.22      0.00      0.83      1.66      0.14     92.15
12:00:03 PM     all      5.32      0.00      0.84      2.44      0.14     91.27
12:01:03 PM     all      5.77      0.00      0.87      1.86      0.15     91.35
12:02:03 PM     all      5.80      0.00      0.88      2.01      0.17     91.15
12:03:03 PM     all      4.05      0.00      2.23     30.42      0.08     63.22
12:04:03 PM     all     17.91      0.00      2.14     31.35      0.04     48.56
12:05:03 PM     all     26.58      0.00      4.14     33.06      0.03     36.18
12:06:03 PM     all     84.68      0.00     14.88      0.10      0.00      0.34
12:07:03 PM     all     87.22      0.00      3.98      5.32      0.01      3.47
12:08:03 PM     all     27.42      0.00      2.93     30.99      0.05     38.61
12:09:03 PM     all      0.02      0.00      0.62     12.10      0.03     87.24
12:10:03 PM     all      0.67      0.00      0.94     18.67      0.03     79.69
12:11:03 PM     all      0.71      0.00      0.93     23.84      0.05     74.46
12:12:03 PM     all      0.60      0.00      0.89     25.35      0.05     73.11
12:13:03 PM     all      0.66      0.00      0.63     24.39      0.05     74.27
12:14:03 PM     all     17.26      0.00      1.95      5.66      0.01     75.13
