# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl3;60;1440257523;73662.43;0.00;-73541.00
pgxl3;60;1440257583;-4411.88;0.00;3763.48
pgxl3;60;1440257643;-4112.95;0.00;3761.87
pgxl3;60;1440257703;-4108.92;0.00;3680.53
pgxl3;60;1440257763;-6361.62;0.00;3338.47
pgxl3;60;1440257823;-4222.32;0.00;4571.35
pgxl3;60;1440257883;-5734.12;0.00;4925.83
pgxl3;60;1440257943;-2825.20;0.00;2916.82
pgxl3;60;1440258003;586.40;0.00;2953.17
pgxl3;60;1440258063;-3086.05;0.00;2984.75
pgxl3;60;1440258123;-2993.47;0.00;2911.17
pgxl3;60;1440258183;-3336.02;0.00;2918.28
pgxl3;60;1440258243;-12456.52;0.00;10092.37
pgxl3;60;1440258303;-11529.27;0.00;4686.48
pgxl3;60;1440258363;-6482.05;0.00;6860.93
pgxl3;60;1440258423;-4615.40;0.00;5247.58
pgxl3;60;1440258483;-6361.65;0.00;5490.58
pgxl3;60;1440258543;1864.92;0.00;2074.03
pgxl3;60;1440258603;-2725.05;0.00;2052.64
pgxl3;60;1440258663;3140.82;0.00;2073.25
pgxl3;60;1440258723;-2123.53;0.00;2063.59
pgxl3;60;1440258783;-2063.72;0.00;2027.08
pgxl3;60;1440258843;-2051.90;0.00;2098.28
pgxl3;60;1440258903;-2058.82;0.00;2028.03
pgxl3;60;1440258963;-2244.40;0.00;2217.98
pgxl3;60;1440259023;-2154.92;0.00;2095.62
pgxl3;60;1440259083;-2056.47;0.00;2024.82
pgxl3;60;1440259143;-2154.05;0.00;2095.78
pgxl3;60;1440259203;-1868.68;0.00;2031.47
pgxl3;60;1440259263;-2190.63;0.00;2229.02
pgxl3;60;1440259323;-2290.73;0.00;2224.63
pgxl3;60;1440259383;-507.02;0.00;502.63
pgxl3;60;1440259443;-18634.75;0.00;1536.00
pgxl3;60;1440259503;63.65;0.00;-4483.09
pgxl3;60;1440259563;109.98;0.00;-68726.40
pgxl3;60;1440259623;-48.75;0.00;13364.33
pgxl3;60;1440259683;24949.38;0.00;13786.88
pgxl3;60;1440259743;38992.55;0.00;144.72
pgxl3;60;1440259803;-11788.37;0.00;11463.92
pgxl3;60;1440259863;-12131.90;0.00;11826.00
pgxl3;60;1440259923;-11151.87;0.00;10873.12
pgxl3;60;1440259983;-7229.62;0.00;7198.60
pgxl3;60;1440260043;-8336.32;0.00;3916.50
