# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl3;60;1440257523;eth0;907.13;532.72;7770.36;36.18;0.00;0.00;0.00
pgxl3;60;1440257523;lo;15.22;15.22;3.24;3.24;0.00;0.00;0.00
pgxl3;60;1440257583;eth0;1213.20;750.67;10528.92;50.74;0.00;0.00;0.00
pgxl3;60;1440257583;lo;13.45;13.45;2.60;2.60;0.00;0.00;0.00
pgxl3;60;1440257643;eth0;1215.27;803.42;10561.29;54.49;0.00;0.00;0.00
pgxl3;60;1440257643;lo;13.77;13.77;2.65;2.65;0.00;0.00;0.00
pgxl3;60;1440257703;eth0;1210.75;857.67;10523.39;58.45;0.00;0.00;0.00
pgxl3;60;1440257703;lo;13.63;13.63;2.60;2.60;0.00;0.00;0.00
pgxl3;60;1440257763;eth0;1210.27;919.10;10460.95;109.54;0.00;0.00;0.00
pgxl3;60;1440257763;lo;11.78;11.78;2.31;2.31;0.00;0.00;0.00
pgxl3;60;1440257823;eth0;1229.73;908.03;10686.59;62.73;0.00;0.00;0.00
pgxl3;60;1440257823;lo;15.88;15.88;2.78;2.78;0.00;0.00;0.00
pgxl3;60;1440257883;eth0;1248.03;911.50;10843.86;91.67;0.00;0.00;0.00
pgxl3;60;1440257883;lo;10.12;10.12;2.09;2.09;0.00;0.00;0.00
pgxl3;60;1440257943;eth0;1210.12;912.35;10474.11;110.67;0.00;0.00;0.00
pgxl3;60;1440257943;lo;6.75;6.75;1.43;1.43;0.00;0.00;0.00
pgxl3;60;1440258003;eth0;1227.03;916.00;10633.29;110.59;0.00;0.00;0.00
pgxl3;60;1440258003;lo;5.83;5.83;1.25;1.25;0.00;0.00;0.00
pgxl3;60;1440258063;eth0;1241.10;920.38;10754.75;62.49;0.00;0.00;0.00
pgxl3;60;1440258063;lo;5.28;5.28;1.14;1.14;0.00;0.00;0.00
pgxl3;60;1440258123;eth0;1215.12;906.00;10504.40;61.45;0.00;0.00;0.00
pgxl3;60;1440258123;lo;13.78;13.78;2.27;2.27;0.00;0.00;0.00
pgxl3;60;1440258183;eth0;1238.12;892.65;10652.84;60.48;0.00;0.00;0.00
pgxl3;60;1440258183;lo;7.83;7.83;1.66;1.66;0.00;0.00;0.00
pgxl3;60;1440258243;eth0;1296.77;964.97;10930.08;64.46;0.00;0.00;0.00
pgxl3;60;1440258243;lo;6.87;6.87;1.70;1.70;0.00;0.00;0.00
pgxl3;60;1440258303;eth0;960.80;773.32;7865.12;50.84;0.00;0.00;0.00
pgxl3;60;1440258303;lo;5.98;5.98;1.52;1.52;0.00;0.00;0.00
pgxl3;60;1440258363;eth0;931.02;681.63;7706.73;102.49;0.00;0.00;0.00
pgxl3;60;1440258363;lo;6.80;6.80;1.69;1.69;0.00;0.00;0.00
pgxl3;60;1440258423;eth0;954.72;587.18;8026.91;38.49;0.00;0.00;0.00
pgxl3;60;1440258423;lo;12.72;12.72;2.29;2.29;0.00;0.00;0.00
