ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,733,0,1079,33155,349403,8589,0,0,0
946684800,7,15147,14,197377881,481689358,8889441629,1424213238,245272147,217,760838
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,735,0,1084,33225,350405,8600,0,0,0
946684800,21,15299,14,197387978,481719002,8889449061,1424216663,245709861,298,760846
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,737,0,1084,33300,351407,8611,0,0,0
946684800,31,15358,14,197399787,481747182,8889453195,1424217979,246272385,298,760846
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,739,0,1084,33375,352409,8622,0,0,0
946684800,37,15415,14,197433683,481798089,8889459791,1424219669,246710588,298,760846
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,741,0,1084,33450,353411,8633,0,0,0
946684800,47,15484,14,197451805,481839467,8889464035,1424221095,247898396,298,760846
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,743,0,1084,33525,354413,8644,0,0,0
946684800,43,15561,15,197492581,481895860,8889477810,1424225444,248524201,307,761231
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,745,0,1084,33600,355415,8655,0,0,0
946684800,45,15610,15,197532266,482079665,8899484493,1424227312,248649217,308,761231
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,747,0,1084,33675,356417,8666,0,0,0
946684800,42,15676,15,197537688,482271754,8908497232,1424231583,248774246,328,761231
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,749,0,1084,33750,357419,8677,0,0,0
946684800,44,15715,15,197603643,482494618,8908502641,1424234335,248774831,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,751,0,1084,33825,358421,8688,0,0,0
946684800,45,15736,15,197603643,482498828,8908508053,1424235767,248774831,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,753,0,1084,33900,359423,8699,0,0,0
946684800,45,15755,15,197603643,482503011,8908513453,1424237188,248774831,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,755,0,1084,33975,360425,8710,0,0,0
946684800,45,15780,15,197647744,482608852,8908518886,1424238642,250649831,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,757,0,1084,34050,361427,8721,0,0,0
946684800,42,15837,15,197948778,483334210,8908527759,1424241667,257366966,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,759,0,1084,34125,362429,8732,0,0,0
946684800,42,15912,16,198596172,484324205,8918533086,1424242607,274092265,344,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,761,0,1084,34200,363431,8743,0,0,0
946684800,45,15972,16,199106270,485671952,8953546621,1424244843,278779857,346,761804
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,761,0,1084,34200,363431,8743,0,0,0
946684800,36,15990,18,199132466,485678431,8953554203,1424248145,278779857,346,761804
