Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/22/2015 	_x86_64_	(4 CPU)

12:15:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:16:30 PM     all      1.21      0.00      1.16      9.11      0.06     88.47
12:17:30 PM     all      3.78      0.00      2.89     17.07      0.07     76.19
12:18:30 PM     all     25.18      0.00      2.71      4.57      0.13     67.40
12:19:30 PM     all     13.33      0.00      0.86      2.02      0.07     83.72
12:20:30 PM     all     13.54      0.00      0.82      0.02      0.05     85.57
12:21:30 PM     all     13.78      0.00      0.83      0.01      0.05     85.33
12:22:30 PM     all     13.26      0.00      0.77      0.01      0.05     85.91
12:23:30 PM     all     14.12      0.00      0.79      0.01      0.05     85.03
12:24:30 PM     all     13.74      0.00      0.82      0.05      0.05     85.34
12:25:30 PM     all     14.87      0.00      0.86      0.13      0.05     84.09
12:26:30 PM     all     14.92      0.00      0.97      1.63      0.06     82.42
12:27:30 PM     all     14.24      0.00      1.00      2.31      0.06     82.39
12:28:30 PM     all     13.90      0.00      1.01      2.29      0.06     82.74
12:29:30 PM     all      1.78      0.00      0.34     21.13      0.08     76.66
12:30:30 PM     all      5.42      0.00      1.10     20.22      0.15     73.11
12:31:30 PM     all     30.20      0.00      0.93      0.29      0.04     68.53
12:32:30 PM     all     36.50      0.00      4.25      7.29      0.36     51.60
12:33:30 PM     all     42.89      0.00      5.02      8.26      0.39     43.45
12:34:30 PM     all     43.66      0.00      5.01      7.16      0.37     43.80
12:35:30 PM     all     43.23      0.00      4.78      6.31      0.37     45.31
12:36:30 PM     all     16.91      0.00      5.42     10.91      0.10     66.67
12:37:30 PM     all     30.49      0.00      9.71      9.60      0.13     50.07
12:38:30 PM     all     18.40      0.00      1.62      7.31      0.02     72.65
12:39:30 PM     all     24.51      0.00      0.80      0.67      0.01     74.01
12:40:30 PM     all      5.82      0.00      2.86     16.20      0.03     75.08
12:41:30 PM     all     10.05      0.00      2.34     19.45      0.13     68.04
12:42:30 PM     all      7.65      0.00      3.33     14.32      0.26     74.44
12:43:30 PM     all      3.54      0.00      1.76     18.84      0.09     75.77
12:44:30 PM     all      5.28      0.00      2.11     16.98      0.06     75.58
12:45:30 PM     all      9.82      0.00      2.48     10.91      0.05     76.74
12:46:30 PM     all      0.80      0.00      0.39      0.02      0.01     98.78
12:47:30 PM     all     15.17      0.00      2.45      0.10      0.09     82.19
12:48:30 PM     all     21.70      0.00      2.23      2.02      0.10     73.95
12:49:30 PM     all     10.66      0.00      1.75      1.67      0.05     85.87
12:50:30 PM     all      4.73      0.00      1.11     12.58      0.05     81.53
12:51:30 PM     all      7.33      0.00      1.21      1.56      0.01     89.89
12:52:30 PM     all     11.79      0.00      5.24      2.69      0.04     80.24
12:53:30 PM     all     22.20      0.00      0.54      0.02      0.00     77.23
12:54:30 PM     all     16.85      0.00      1.98      6.00      0.02     75.16
12:55:30 PM     all      4.76      0.00      1.92     14.01      0.13     79.17
12:56:30 PM     all     16.92      0.00      2.43      5.69      0.08     74.88
