# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl6;60;1440262743;-40514.40;0.00;33153.93
pgxl6;60;1440262803;357.35;0.00;-1013.35
pgxl6;60;1440262863;-381.60;0.00;-107.20
pgxl6;60;1440262923;-70.40;0.00;-429.27
pgxl6;60;1440262983;79.03;0.00;-1544.55
pgxl6;60;1440263043;41.88;0.00;-50.83
pgxl6;60;1440263103;-33.87;0.00;-1727.67
pgxl6;60;1440263163;-70.35;0.00;235.23
pgxl6;60;1440263223;-27.58;0.00;-301.45
pgxl6;60;1440263283;3224.53;0.00;-2033.10
pgxl6;60;1440263343;-3148.97;0.00;1088.48
pgxl6;60;1440263403;7935.02;0.00;-8742.38
pgxl6;60;1440263463;-1568.43;0.00;3349.87
pgxl6;60;1440263523;-6368.15;0.00;6366.53
pgxl6;60;1440263583;155.70;0.00;457.43
pgxl6;60;1440263643;-119.98;0.00;48.32
pgxl6;60;1440263703;0.03;0.00;-2273.45
pgxl6;60;1440263763;-69.62;0.00;-2388.88
pgxl6;60;1440263823;-24.30;0.00;1769.82
pgxl6;60;1440263883;-4.63;0.00;-1547.95
pgxl6;60;1440263943;51.52;0.00;-1003.57
pgxl6;60;1440264003;-57.46;0.00;-2526.01
pgxl6;60;1440264063;11.20;0.00;-854.45
pgxl6;60;1440264123;410.10;0.00;1315.62
pgxl6;60;1440264183;60.98;0.00;-1360.77
pgxl6;60;1440264243;564.28;0.00;-1188.57
pgxl6;60;1440264303;-979.83;0.00;252.77
pgxl6;60;1440264363;22.07;0.00;-645.22
pgxl6;60;1440264423;333.60;0.00;-4224.63
pgxl6;60;1440264483;18.33;0.00;-2087.32
pgxl6;60;1440264543;-148.83;0.00;-758.50
pgxl6;60;1440264603;-185.72;0.00;1406.12
pgxl6;60;1440264663;446.75;0.00;-1014.40
pgxl6;60;1440264723;-234.57;0.00;4853.83
pgxl6;60;1440264783;-176.00;0.00;-330.00
pgxl6;60;1440264843;-85.57;0.00;4246.35
pgxl6;60;1440264903;1407.60;0.00;-1646.57
pgxl6;60;1440264963;-1394.90;0.00;997.80
pgxl6;60;1440265023;5305.38;0.00;-6165.78
pgxl6;60;1440265083;-3171.83;0.00;2655.25
pgxl6;60;1440265143;-2119.90;0.00;4922.68
pgxl6;60;1440265203;16.78;0.00;4078.75
pgxl6;60;1440265263;-30.85;0.00;-480.08
pgxl6;60;1440265323;1082.00;0.00;-1742.02
pgxl6;60;1440265383;-1053.50;0.00;74.63
pgxl6;60;1440265443;2542.72;0.00;2974.10
pgxl6;60;1440265503;-2538.98;0.00;1411.57
pgxl6;60;1440265563;-65.82;0.00;3.87
pgxl6;60;1440265623;24.27;0.00;-1382.30
pgxl6;60;1440265683;19.95;0.00;-586.18
pgxl6;60;1440265743;-28.77;0.00;-160.63
pgxl6;60;1440265803;14.18;0.00;-767.27
pgxl6;60;1440265863;-57.60;0.00;-890.95
pgxl6;60;1440265923;39.35;0.00;975.85
pgxl6;60;1440265983;3809.20;0.00;-5457.20
pgxl6;60;1440266043;-1948.61;0.00;1351.99
pgxl6;60;1440266103;-1890.13;0.00;17.97
pgxl6;60;1440266163;51.37;0.00;-2931.38
pgxl6;60;1440266223;3143.47;0.00;-1027.63
pgxl6;60;1440266283;-3217.85;0.00;2262.67
pgxl6;60;1440266343;85.43;0.00;-992.38
pgxl6;60;1440266403;-74.45;0.00;-1105.95
pgxl6;60;1440266463;21.08;0.00;-1280.32
pgxl6;60;1440266523;25.78;0.00;-661.77
pgxl6;60;1440266583;-59.32;0.00;5396.10
pgxl6;60;1440266643;116.35;0.00;-1048.95
pgxl6;60;1440266703;9767.63;0.00;-6009.50
pgxl6;60;1440266763;-9079.87;0.00;8592.55
pgxl6;60;1440266823;-791.23;0.00;567.65
pgxl6;60;1440266883;425.23;0.00;-496.60
pgxl6;60;1440266943;-422.52;0.00;300.98
pgxl6;60;1440267003;36.50;0.00;-223.28
pgxl6;60;1440267063;-18.98;0.00;499.07
pgxl6;60;1440267123;7.72;0.00;-539.52
pgxl6;60;1440267183;65.67;0.00;-604.85
pgxl6;60;1440267243;-12.95;0.00;-1749.63
pgxl6;60;1440267303;23.52;0.00;-491.92
pgxl6;60;1440267363;-4.77;0.00;-98.72
pgxl6;60;1440267423;5732.88;0.00;-1230.70
pgxl6;60;1440267483;-5452.65;0.00;4526.28
pgxl6;60;1440267543;2354.77;0.00;579.85
pgxl6;60;1440267603;-2664.90;0.00;4511.08
pgxl6;60;1440267663;-14.35;0.00;1022.17
pgxl6;60;1440267723;18.67;0.00;-4846.35
pgxl6;60;1440267783;-72.18;0.00;-928.50
pgxl6;60;1440267843;825.95;0.00;357.35
pgxl6;60;1440267903;56.02;0.00;-1283.25
pgxl6;60;1440267963;-815.07;0.00;426.47
pgxl6;60;1440268023;28.78;0.00;-784.75
